Player ID,First Name,Last Name,Known Name,Born Date,Shirt Number,Position,Position Detail,Citizenship,Height,Foot,Photo,Module Position,Age
14686,JOACHIM,ANDERSEN,ANDERSEN J.,1996-05-31,2,Defender,Centre-Back,Denmark,192.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ANDERSEN J._14686.png,0,28.1
25535,ALEXANDER,BAH,BAH A.,1997-12-09,18,Defender,Right-Back,Denmark,183.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BAH A._25535.png,0,26.6
16574,MARTIN,BRAITHWAITE,BRAITHWAITE M.,1991-06-05,0,Striker,Centre-Forward,Denmark,177.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BRAITHWAITE M._16574.png,0,33.1
17512,JACOB,BRUUN LARSEN,BRUUN LARSEN J.,1998-09-19,26,Midfielder,,Denmark,183.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BRUUN LARSEN J._17512.png,0,25.8
9556,ANDREAS,CHRISTENSEN,CHRISTENSEN A.,1996-04-10,6,Defender,Centre-Back,Denmark,187.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CHRISTENSEN A._9556.png,0,28.2
23953,MIKKEL,DAMSGAARD,DAMSGAARD M.,2000-07-03,14,Striker,Left Forward,Denmark,180.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DAMSGAARD M._23953.png,0,24.0
23813,MOHAMED,DARAMY,DARAMY M.,2002-01-07,0,Midfielder,,Denmark,180.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DARAMY M._23813.png,0,22.5
8400,THOMAS,DELANEY,DELANEY T.,1991-09-03,8,Midfielder,Center Midfield,Denmark,182.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DELANEY T._8400.png,0,32.8
13573,KASPER,DOLBERG,DOLBERG K.,1997-10-06,12,Striker,,Denmark,187.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DOLBERG K._13573.png,0,26.7
20255,ANDERS,DREYER,DREYER A.,1998-05-02,24,Midfielder,,Denmark,174.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DREYER A._20255.png,0,26.2
7591,CHRISTIAN,ERIKSEN,ERIKSEN C.,1992-02-14,10,Midfielder,Attacking Midfield,Denmark,182.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ERIKSEN C._7591.png,0,32.4
25706,MADS,HERMANSEN,HERMANSEN M.,2000-07-11,16,Goalkeeper,Goalkeeper,Denmark,187.0,right,,0,24.0
25397,MORTEN,HJULMAND,HJULMAND M.,1999-06-25,21,Midfielder,Defensive Midfield,Denmark,185.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/HJULMAND M._25397.png,0,25.0
