Player ID,First Name,Last Name,Known Name,Born Date,Shirt Number,Position,Position Detail,Citizenship,Height,Foot,Photo,Module Position,Age
61185,JORDY JOSE',ALCIVAR MACIAS,ALCIVAR J.,1999-08-05,0,Midfielder,,Ecuador,168.0,,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ALCIVAR J._61185.png,0,24.9
20514,ROBERT,ARBOLEDA,ARBOLEDA R.,1991-10-22,0,Defender,,Ecuador,189.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ARBOLEDA R._20514.png,0,32.7
61218,JAVIER NICOLAS,BURRAI,BURRAI J.,1990-10-09,0,Goalkeeper,,Argentina,188.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BURRAI J._61218.png,0,33.7
20484,BEDER,CAICEDO,CAICEDO B.,1992-05-13,0,Defender,,Ecuador,174.0,,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CAICEDO B._20484.png,0,32.1
30956,JORDY,CAICEDO,CAICEDO J.,1997-11-18,19,Striker,,Ecuador,187.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CAICEDO J._30956.png,0,26.6
32674,MOISES,CAICEDO,CAICEDO M.,2001-11-02,23,Midfielder,,Ecuador,178.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CAICEDO M._32674.png,0,22.7
32676,LEONARDO,CAMPANA,CAMPANA L.,2000-07-24,0,Striker,,Ecuador,188.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CAMPANA L._32676.png,0,23.9
45368,ANIBAL,CHALA,CHALA A.,1996-05-09,0,Defender,,Ecuador,175.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CHALA A._45368.png,0,28.1
61176,JHOANNER STALIN,CHAVEZ QUINTERO,CHAVEZ JH.,2002-04-25,0,Defender,,Ecuador,182.0,,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CHAVEZ J._61176.png,0,22.2
36815,JOSE',CIFUENTES,CIFUENTES J.,1999-03-12,5,Midfielder,,Ecuador,178.0,right,,0,25.3
61202,JANNER HITCLER,COROZO ALMAN,COROZO J.,1995-09-08,20,Midfielder,,Ecuador,175.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/COROZO J._61202.png,0,28.8
11348,ALEXANDER,DOMINGUEZ,DOMINGUEZ A.,1987-06-05,22,Goalkeeper,,Ecuador,195.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DOMINGUEZ A._11348.png,0,37.1
27425,PERVIS,ESTUPINAN,ESTUPINAN P.,1998-01-21,0,Defender,,Ecuador,175.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ESTUPINAN P._27425.png,0,26.4
32673,ALAN,FRANCO,FRANCO A.,1998-08-21,21,Midfielder,,Ecuador,175.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/FRANCO A._32673.png,0,25.9
32670,HERNAN,GALINDEZ,GALINDEZ H.,1987-03-30,1,Goalkeeper,,Ecuador,189.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/GALINDEZ H._32670.png,0,37.3
11252,CARLOS,GRUEZO,GRUEZO C.,1995-04-19,8,Midfielder,,Ecuador,172.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/GRUEZO C._11252.png,0,29.2
30855,PIERO,HINCAPIE',HINCAPIE' P.,2002-01-09,3,Defender,,Ecuador,184.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/HINCAPIE' P._30855.png,0,22.5
48518,JOSE' ANDRES,HURTADO CHEME,HURTADO J. A.,2001-12-23,24,Defender,,Ecuador,,,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/HURTADO JO._48518.png,0,22.5
60258,JHOJAN ESMAIDES,JULIO PALACIOS,JULIO J.,1998-02-11,0,Midfielder,,Ecuador,168.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/JULIO J._60258.png,0,26.4
61332,LAYAN MANUEL,LOOR REQUELME,LOOR L.,2001-05-23,7,Defender,,Ecuador,170.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/LOOR L._61332.png,0,23.1
20486,ANGEL,MENA,MENA A.,1988-01-21,15,Midfielder,,Ecuador,168.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/MENA A._20486.png,0,36.4
63883,NORMAN ANDRES,MICOLTA ARROYO,MICOLTA A.,1999-06-06,26,Defender,,Ecuador,193.0,,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/MICOLTA A._63883.png,0,25.1
57354,ALAN STEVE,MINDA GARCIA,MINDA A.,2003-05-14,14,Midfielder,,Ecuador,171.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/MINDA A._57354.png,0,21.1
61216,ALLEN ALDAIR,OBANDO AYOVI,OBANDO A.,2006-06-13,0,Striker,,Ecuador,184.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/OBANDO A._61216.png,0,18.0
35113,JOEL,ORDONEZ,ORDONEZ J.,2004-04-21,4,Defender,,Ecuador,188.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ORDONEZ J._35113.png,0,20.2
48519,JULIO JOAO,ORTIZ,ORTIZ J.,1996-05-01,18,Midfielder,,Ecuador,177.0,,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ORTIZ J._48519.png,0,28.2
36812,WILLIAN JOEL,PACHO TENORIO,PACHO W.,2001-10-16,6,Defender,,Ecuador,187.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/PACHO W._36812.png,0,22.7
61155,RAY KENDRY,PAEZ ANDRADE,PAEZ K.,2007-05-04,10,Midfielder,,Ecuador,177.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/PAEZ K._61155.png,0,17.2
