Player ID,First Name,Last Name,Known Name,Born Date,Shirt Number,Position,Position Detail,Citizenship,Height,Foot,Photo,Module Position,Age
45313,MAXIMILIANO,ARAUJO,ARAUJO M.,2000-02-15,20,Striker,,Uruguay,179.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ARAUJO M._45313.png,0,24.4
24553,RONALD,ARAUJO,ARAUJO R.,1999-03-07,4,Defender,,Uruguay,192.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ARAUJO R._24553.png,0,25.3
14080,RODRIGO,BENTANCUR,BENTANCUR R.,1997-06-25,6,Midfielder,,Uruguay,187.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BENTANCUR R._14080.png,0,27.0
50274,SANTIAGO,BUENO,BUENO S.,1998-11-09,0,Defender,,Uruguay,190.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BUENO S._50274.png,0,25.6
45207,SEBASTIAN,CACERES,CACERES S.,1999-08-18,3,Defender,,Uruguay,180.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CACERES S._45207.png,0,24.9
36654,AGUSTIN,CANOBBIO,CANOBBIO A.,1998-10-01,14,Striker,,Uruguay,175.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CANOBBIO A._36654.png,0,25.7
65406,FELIPE IGNACIO,CARBALLO ARES,CARBALLO F.,1996-10-04,0,Midfielder,,Uruguay,177.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CARBALLO F._65406.png,0,27.7
13443,GIORGIAN,DE ARRASCAETA,DE ARRASCAETA G.,1994-06-01,10,Midfielder,,Uruguay,174.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DE ARRASCAETA G._13443.png,0,30.1
26462,NICOLAS,DE LA CRUZ,DE LA CRUZ N.,1997-06-01,7,Midfielder,,Uruguay,167.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DE LA CRUZ N._26462.png,0,27.1
7671,JOSE' MARIA,GIMENEZ,GIMENEZ J.,1995-01-20,2,Defender,,Uruguay,185.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/GIMENEZ J._7671.png,0,29.4
14270,MAXIMILIANO,GOMEZ,GOMEZ M.,1996-08-14,0,Striker,,Uruguay,186.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/GOMEZ M._14270.png,0,27.9
24143,FRANCO,ISRAEL,ISRAEL F.,2000-04-22,12,Goalkeeper,,Uruguay,190.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ISRAEL F._24143.png,0,24.2
70148,NICOLAS,MARICHAL PEREZ,MARICHAL N.,2001-03-17,22,Defender,,Uruguay,185.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/MARICHAL N._70148.png,0,23.3
36908,EMILIANO,MARTINEZ,MARTINEZ E.,1999-08-17,21,Midfielder,,Uruguay,185.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/MARTINEZ E._36908.png,0,24.9
44080,SANTIAGO,MELE,MELE S.,1997-09-06,23,Goalkeeper,,Uruguay,185.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/MELE S._44080.png,0,26.8
62455,BRUNO,MENDEZ CITTADINI,MENDEZ B.,1999-09-10,0,Defender,,Uruguay,180.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/MENDEZ B._62455.png,0,24.8
13863,NAHITAN,NANDEZ,NANDEZ N.,1995-12-28,8,Midfielder,,Uruguay,172.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/NANDEZ N._13863.png,0,28.5
24912,DARWIN,NUNEZ,NUNEZ D.,1999-06-24,19,Striker,,Uruguay,187.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/NUNEZ D._24912.png,0,25.0
26465,BRIAN ALEXIS,OCAMPO FERREIRA,OCAMPO B.,1999-06-25,26,Striker,,Uruguay,172.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/OCAMPO B._26465.png,0,25.0
69991,LUCAS RENE',OLAZA CATROFE,OLAZA L.,1994-07-21,24,Defender,,Uruguay,176.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/OLAZA L._69991.png,0,29.9
51068,CRISTIAN,OLIVERA,OLIVERA C.,2002-04-17,25,Striker,,Uruguay,170.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/OLIVERA C._51068.png,0,22.2
23369,MATHIAS,OLIVERA MIRAMONTES,OLIVERA M.,1997-10-31,16,Defender,,Uruguay,185.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/OLIVERA M._23369.png,0,26.7
36655,FACUNDO,PELLISTRI,PELLISTRI F.,2001-12-20,11,Striker,,Uruguay,175.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/PELLISTRI F._36655.png,0,22.5
32678,JOAQUIN,PIQUEREZ,PIQUEREZ J.,1998-08-24,0,Defender,,Uruguay,,,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/PIQUEREZ J._32678.png,0,25.9
26458,SERGIO,ROCHET,ROCHET S.,1993-03-23,1,Goalkeeper,,Uruguay,190.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ROCHET S._26458.png,0,31.3
26464,BRIAN,RODRIGUEZ,RODRIGUEZ BRIAN,2000-05-20,18,Striker,,Uruguay,175.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/RODRIGUEZ BRIAN_26464.png,0,24.1
36653,JOSE' LUIS,RODRIGUEZ BEBANZ,RODRIGUEZ J.,1997-03-14,0,Defender,,Uruguay,183.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/RODRIGUEZ J. L._36653.png,0,27.3
7420,LUIS,SUAREZ,SUAREZ L.,1987-01-24,9,Striker,,Uruguay,182.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/SUAREZ L._7420.png,0,37.4
26463,FACUNDO,TORRES,TORRES F.,2000-04-13,0,Striker,,Uruguay,177.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/TORRES F._26463.png,0,24.2
