Player ID,First Name,Last Name,Known Name,Born Date,Shirt Number,Position,Position Detail,Citizenship,Height,Foot,Photo,Module Position,Age
15846,JURE,BALKOVEC,BALKOVEC J.,1994-09-09,3,Defender,,Slovenia,185.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BALKOVEC J._15846.png,0,29.8
9000,VID,BELEC,BELEC V.,1990-06-06,12,Goalkeeper,,Slovenia,192.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BELEC V._9000.png,0,34.1
17403,JAKA,BIJOL,BIJOL J.,1999-02-05,6,Defender,,Slovenia,190.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BIJOL J._17403.png,0,25.4
23939,MIHA,BLAZIC,BLAZIC M.,1993-05-08,4,Defender,,Slovenia,,,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BLAZIC M._23939.png,0,31.2
23903,DAVID,BREKALO,BREKALO D.,1998-12-03,23,Defender,,Slovenia,188.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BREKALO D._23903.png,0,25.6
19385,ZAN,CELAR,CELAR Z.,1999-03-14,19,Striker,,Slovenia,186.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CELAR Z._19385.png,0,25.3
70169,VANJA,DRKUSIC,DRKUSIC V.,1999-10-30,21,Defender,,Slovenia,188.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DRKUSIC V._70169.png,0,24.7
25095,TIMI MAX,ELSNIK,ELSNIK T.,1998-04-29,10,Midfielder,,Slovenia,182.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ELSNIK T._25095.png,0,26.2
23908,ADAM,GNEZDA CERIN,CERIN A.,1999-07-16,22,Midfielder,,Slovenia,180.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/GNEZDA CERIN A._23908.png,0,25.0
9347,JON,GORENC STANKOVIC,GORENC STANKOVIC J.,1996-01-14,5,Defender,,Slovenia,190.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/GORENC STANKOVIC J._9347.png,0,28.5
23911,TOMI,HORVAT,HORVAT T.,1999-03-24,15,Midfielder,,Slovenia,176.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/HORVAT T._23911.png,0,25.3
6045,JOSIP,ILICIC,ILICIC J.,1988-01-29,26,Midfielder,,Slovenia,190.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ILICIC J._6045.png,0,36.4
59411,ERIK,JANZA,JANZA E.,1993-06-21,13,Defender,,Slovenia,175.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/JANZA E._59411.png,0,31.0
30898,ZAN,KARNICNIK,KARNICNIK Z.,1994-09-18,2,Defender,,Slovenia,184.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/KARNICNIK Z._30898.png,0,29.8
6053,JASMIN,KURTIC,KURTIC J.,1989-01-10,14,Midfielder,,Slovenia,186.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/KURTIC J._6053.png,0,35.5
19412,SANDI,LOVRIC,LOVRIC S.,1998-03-28,8,Midfielder,,Slovenia,180.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/LOVRIC S._19412.png,0,26.3
13500,JAN,MLAKAR,MLAKAR J.,1998-10-23,17,Striker,,Slovenia,183.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/MLAKAR J._13500.png,0,25.7
7660,JAN,OBLAK,OBLAK J.,1993-01-07,1,Goalkeeper,,Slovenia,188.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/OBLAK J._7660.png,0,31.5
27995,BENJAMIN,SESKO,SESKO B.,2003-05-31,11,Striker,,Slovenia,194.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/SESKO B._27995.png,0,21.1
9064,ANDRAZ,SPORAR,SPORAR A.,1994-02-27,9,Striker,,Slovenia,186.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/SPORAR A._9064.png,0,30.3
8052,PETAR,STOJANOVIC,STOJANOVIC P.,1995-10-07,20,Defender,,Slovenia,178.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/STOJANOVIC P._8052.png,0,28.7
23898,IGOR,VEKIC,VEKIC I.,1998-05-06,16,Goalkeeper,,Slovenia,192.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/VEKIC I._23898.png,0,26.2
12488,BENJAMIN,VERBIC,VERBIC B.,1993-11-27,7,Midfielder,,Slovenia,183.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/VERBIC B._12488.png,0,30.6
98980,ZAN,VIPOTNIK,VIPOTNIK Z.,2002-03-18,18,Striker,,Slovenia,,,,0,22.3
64877,ADRIAN,ZELJKOVIC,ZELJKOVIC A.,2002-08-19,25,Midfielder,,Slovenia,192.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ZELJKOVIC A._64877.png,0,21.9
37027,NINO,ZUGELJ,ZUGELJ N.,2000-04-25,24,Midfielder,,Slovenia,188.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ZUGELJ N._37027.png,0,24.2
