Player ID,First Name,Last Name,Known Name,Born Date,Shirt Number,Position,Position Detail,Citizenship,Height,Foot,Photo,Module Position,Age
42379,AMEEN,AL-DAKHIL,AL-DAKHIL A.,2002-03-06,0,Defender,Centre-Back,Belgium,187,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/AL-DAKHIL A._42379.png,0,22.3
32072,JOHAN,BAKAYOKO,BAKAYOKO J.,2003-04-20,19,Striker,Right Winger,Belgium,179,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BAKAYOKO J._32072.png,0,21.2
9792,MICHY,BATSHUAYI,BATSHUAYI M.,1993-10-02,0,Striker,Centre-Forward,Belgium,185,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BATSHUAYI M._9792.png,0,30.7
23065,ARNAUD,BODART,BODART A.,1998-03-11,0,Goalkeeper,Goalkeeper,Belgium,186,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BODART A._23065.png,0,26.3
13198,TIMOTHY,CASTAGNE,CASTAGNE T.,1995-12-05,21,Defender,Right-Back,Belgium,185,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CASTAGNE T._13198.png,0,28.6
16557,KOEN,CASTEELS,CASTEELS K.,1992-06-25,1,Goalkeeper,Goalkeeper,Belgium,197,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CASTEELS K._16557.png,0,32.0
8589,KEVIN,DE BRUYNE,DE BRUYNE K.,1991-06-28,7,Midfielder,,Belgium,181,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DE BRUYNE K._8589.png,0,33.0
23365,MAXIM,DE CUYPER,DE CUYPER M.,2000-12-22,25,Midfielder,,Belgium,182,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DE CUYPER M._23365.png,0,23.5
22258,CHARLES,DE KETELAERE,DE KETELAERE C.,2001-03-10,17,Striker,Attacking Midfield,Belgium,192,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DE KETELAERE C._22258.png,0,23.3
36641,ZENO,DEBAST,DEBAST Z.,2003-10-24,2,Defender,Centre-Back,Belgium,191,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DEBAST Z._36641.png,0,20.7
42383,OLIVIER,DEMAN,DEMAN O.,2000-04-06,0,Midfielder,Left Midfield,Belgium,181,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DEMAN O._42383.png,0,24.2
24564,JEREMY,DOKU,DOKU J.,2002-05-27,22,Striker,Right Winger,Belgium,173,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DOKU J._24564.png,0,22.1
17687,WOUT,FAES,FAES W.,1998-04-03,4,Defender,Centre-Back,Belgium,187,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/FAES W._17687.png,0,26.2
7407,YANNICK,FERREIRA CARRASCO,CARRASCO Y.,1993-09-04,11,Striker,Left Forward,Belgium,181,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/FERREIRA CARRASCO Y._7407.png,0,30.8
23345,THOMAS,KAMINSKI,KAMINSKI T.,1992-10-23,12,Goalkeeper,Goalkeeper,Belgium,190,,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/KAMINSKI T._23345.png,0,31.7
9406,ROMELU,LUKAKU,LUKAKU R.,1993-05-13,10,Striker,Centre-Forward,Belgium,191,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/LUKAKU R._9406.png,0,31.1
17694,DODI,LUKEBAKIO,LUKEBAKIO D.,1997-09-24,14,Striker,Right Winger,Belgium,187,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/LUKEBAKIO D._17694.png,0,26.8
17696,OREL,MANGALA,MANGALA O.,1998-03-18,18,Midfielder,Center Midfield,Belgium,178,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/MANGALA O._17696.png,0,26.3
8377,THOMAS,MEUNIER,MEUNIER T.,1991-09-12,15,Defender,,Belgium,191,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/MEUNIER T._8377.png,0,32.8
27431,AMADOU,ONANA,ONANA A.,2001-08-16,24,Midfielder,Defensive Midfield,Belgium,195,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ONANA A._27431.png,0,22.9
17378,LOIS,OPENDA,OPENDA L.,2000-02-16,20,Striker,Centre-Forward,Belgium,177,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/OPENDA L._17378.png,0,24.4
20258,ALEXIS,SAELEMAEKERS,SAELEMAEKERS A.,1999-06-27,0,Midfielder,,Belgium,180,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/SAELEMAEKERS A._20258.png,0,25.0
14910,MATZ,SELS,SELS M.,1992-02-26,13,Goalkeeper,Goalkeeper,Belgium,188,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/SELS M._14910.png,0,32.3
42381,HUGO,SIQUET,SIQUET H.,2002-07-09,0,Defender,Right-Back,Belgium,180,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/SIQUET H._42381.png,0,22.0
26708,ARTHUR,THEATE,THEATE A.,2000-05-25,3,Defender,Centre-Back,Belgium,185,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/THEATE A._26708.png,0,24.1
13799,YOURI,TIELEMANS,TIELEMANS Y.,1997-05-07,8,Midfielder,Center Midfield,Belgium,177,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/TIELEMANS Y._13799.png,0,27.2
13125,LEANDRO,TROSSARD,TROSSARD L.,1994-12-04,9,Midfielder,Left Forward,Belgium,172,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/TROSSARD L._13125.png,0,29.6
27170,ARTHUR,VERMEEREN,VERMEEREN A.,2005-02-07,23,Midfielder,,Belgium,180,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/VERMEEREN A._27170.png,0,19.4
8549,JAN,VERTONGHEN,VERTONGHEN J.,1987-04-24,5,Defender,Centre-Back,Belgium,189,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/VERTONGHEN J._8549.png,0,37.2
29527,ASTER,VRANCKX,VRANCKX A.,2002-10-04,16,Midfielder,Center Midfield,Belgium,183,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/VRANCKX A._29527.png,0,21.7
7955,AXEL,WITSEL,WITSEL A.,1989-01-12,6,Midfielder,,Belgium,186,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/WITSEL A._7955.png,0,35.5
