Player ID,First Name,Last Name,Known Name,Born Date,Shirt Number,Position,Position Detail,Citizenship,Height,Foot,Photo,Module Position,Age
27388,GIORGI,ABURJANIA,ABURJANIA G.,1995-01-02,0,Midfielder,Defensive Midfield,Georgia,186.0,both,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ABURJANIA G._27388.png,0,29.5
27392,SANDRO,ALTUNASHVILI,ALTUNASHVILI S.,1997-05-19,18,Midfielder,,Georgia,169.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ALTUNASHVILI S._27392.png,0,27.1
27389,IRAKLI,AZAROVI,AZAROVI I.,2002-02-21,0,Defender,Left-Back,Georgia,179.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/AZAROVI I._27389.png,0,22.4
23349,GIORGI,CHAKVETADZE,CHAKVETADZE G.,1999-08-29,10,Midfielder,Attacking Midfield,Georgia,183.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CHAKVETADZE G._23349.png,0,24.8
27386,ZURIKO,DAVITASHVILI,DAVITASHVILI Z.,2001-02-15,9,Midfielder,Right Winger,Georgia,175.0,right,,0,23.4
10079,LASHA,DVALI,DVALI L.,1995-05-14,3,Defender,Centre-Back,Georgia,191.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DVALI L._10079.png,0,29.1
31655,LUKA,GAGNIDZE,GAGNIDZE L.,2003-02-28,0,Midfielder,Center Midfield,Georgia,175.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/GAGNIDZE L._31655.png,0,21.3
42397,GIORGI,GOCHOLEISHVILI,GOCHOLEISHVILI G.,2001-02-14,13,Defender,Right-Back,Georgia,178.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/GOCHOLEISHVILI G._42397.png,0,23.4
53253,LUKA,GUGESHASHVILI,GUGESHASHVILI L.,1999-04-29,12,Goalkeeper,Goalkeeper,Georgia,196.0,left,,0,25.2
43099,GIORGI,GVELESIANI,GVELESIANI G.,1991-05-05,15,Defender,,Georgia,193.0,right,,0,33.2
27391,OTAR,KAKABADZE,KAKABADZE O.,1995-06-27,2,Defender,,Georgia,,,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/KAKABADZE O._27391.png,0,29.0
42389,ALEKSANDRE,KALANDADZE,KALANDADZE A.,2001-05-09,0,Defender,Centre-Back,Georgia,188.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/KALANDADZE A._42389.png,0,23.1
8256,GURAM,KASHIA,KASHIA G.,1987-07-04,4,Defender,Centre-Back,Georgia,185.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/KASHIA G._8256.png,0,37.0
