Player ID,First Name,Last Name,Known Name,Born Date,Shirt Number,Position,Position Detail,Citizenship,Height,Foot,Photo,Module Position,Age
14945,MARCOS,ACUNA,ACUNA M.,1991-10-28,8,Defender,,Argentina,172,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ACUNA M._14945.png,0,32.7
81594,CARLOS JONAS,ALCARAZ DURAN,ALCARAZ C.,2002-11-30,0,Midfielder,,Argentina,183,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ALCARAZ C._81594.png,0,21.6
36849,THIAGO EZEQUIEL,ALMADA,ALMADA T.,2001-04-26,0,Midfielder,,Argentina,171,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ALMADA T._36849.png,0,23.2
26457,JULIAN,ALVAREZ,ALVAREZ J.,2000-01-31,9,Striker,,Argentina,170,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ALVAREZ J._26457.png,0,24.4
16548,FRANCO,ARMANI,ARMANI F.,1986-10-16,1,Goalkeeper,,Argentina,189,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ARMANI F._16548.png,0,37.7
43576,LUCAS,BELTRAN,BELTRAN L.,2001-03-29,0,Striker,,Argentina,176,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BELTRAN L._43576.png,0,23.3
15539,WALTER,BENITEZ,BENITEZ W.,1993-01-19,0,Goalkeeper,,Argentina,191,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BENITEZ W._15539.png,0,31.4
43200,FACUNDO,BUONANOTTE,BUONANOTTE F.,2004-12-23,0,Midfielder,,Argentina,174,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BUONANOTTE F._43200.png,0,19.5
26598,VALENTIN,CARBONI,CARBONI V.,2005-03-05,21,Striker,,Argentina,185,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CARBONI V._26598.png,0,19.3
10397,ANGEL,CORREA,CORREA A.,1995-03-09,0,Striker,,Argentina,171,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CORREA A._10397.png,0,29.3
