Player ID,First Name,Last Name,Known Name,Born Date,Shirt Number,Position,Position Detail,Citizenship,Height,Foot,Photo,Module Position,Age
30865,ROBERT,ANDRICH,ANDRICH R.,1994-09-22,23,Midfielder,,Germany,187,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ANDRICH R._30865.png,0,29.8
17398,OLIVER,BAUMANN,BAUMANN O.,1990-06-02,12,Goalkeeper,Goalkeeper,Germany,187,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BAUMANN O._17398.png,0,34.1
38427,MAXIMILIAN,BEIER,BEIER M.,2002-10-17,14,Striker,,Germany,185,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BEIER M._38427.png,0,21.7
7822,JULIAN,BRANDT,BRANDT J.,1996-05-02,0,Midfielder,Attacking Midfield,Germany,185,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BRANDT J._7822.png,0,28.2
8214,EMRE,CAN,EMRE CAN,1994-01-12,25,Midfielder,Defensive Midfield,Germany,186,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/EMRE CAN_8214.png,0,30.5
58342,CHRIS JAN,FUHRICH,FUHRICH C.,1998-01-09,11,Midfielder,,Germany,181,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/FUHRICH C._58342.png,0,26.5
14216,NICLAS,FULLKRUG,FULLKRUG N.,1993-02-09,9,Striker,,Germany,189,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/FULLKRUG N._14216.png,0,31.4
12834,SERGE,GNABRY,GNABRY S.,1995-07-14,0,Striker,Right Winger,Germany,176,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/GNABRY S._12834.png,0,29.0
14072,ROBIN,GOSENS,GOSENS R.,1994-07-05,0,Midfielder,Left Midfield,Germany,183,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/GOSENS R._14072.png,0,30.0
43194,PASCAL,GROSS,GROSS P.,1991-06-15,5,Midfielder,Center Midfield,Germany,181,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/GROSS P._43194.png,0,33.0
7218,ILKAY,GUNDOGAN,GUNDOGAN I.,1990-10-24,21,Midfielder,Center Midfield,Germany,180,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/GUNDOGAN I._7218.png,0,33.7
13310,KAI,HAVERTZ,HAVERTZ K.,1999-06-11,7,Striker,Attacking Midfield,Germany,193,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/HAVERTZ K._13310.png,0,25.1
10412,BENJAMIN,HENRICHS,HENRICHS B.,1997-02-23,20,Defender,Right-Back,Germany,185,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/HENRICHS B._10412.png,0,27.4
9581,JONAS,HOFMANN,HOFMANN J.,1992-07-14,0,Striker,Right Winger,Germany,176,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/HOFMANN J._9581.png,0,32.0
9831,JOSHUA,KIMMICH,KIMMICH J.,1995-02-08,6,Defender,Defensive Midfield,Germany,177,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/KIMMICH J._9831.png,0,29.4
18432,ROBIN LEON,KOCH,KOCH R.,1996-07-17,24,Defender,,Germany,191,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/KOCH R._18432.png,0,28.0
7487,TONI,KROOS,KROOS T.,1990-01-04,8,Midfielder,,Germany,183,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/KROOS T._7487.png,0,34.5
15741,MAXIMILIAN,MITTELSTADT,MITTELSTADT M.,1997-03-18,18,Defender,,Germany,180,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/MITTELSTADT M._15741.png,0,27.3
7455,THOMAS,MULLER,MULLER T.,1989-09-13,13,Striker,Second Striker,Germany,185,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/MULLER T._7455.png,0,34.8
24707,JAMAL,MUSIALA,MUSIALA J.,2003-02-26,10,Midfielder,,Germany,184,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/MUSIALA J._24707.png,0,21.3
7446,MANUEL,NEUER,NEUER M.,1986-03-27,1,Goalkeeper,,Germany,193,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/NEUER M._7446.png,0,38.3
24709,FELIX,NMECHA,NMECHA F.,2000-10-10,0,Midfielder,Center Midfield,Germany,190,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/NMECHA F._24709.png,0,23.7
58307,ALEKSANDAR,PAVLOVIC,PAVLOVIC A.,2004-05-03,25,Midfielder,,Germany,188,both,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/PAVLOVIC A._58307.png,0,20.2
25117,DAVID,RAUM,RAUM D.,1998-04-22,3,Defender,,Germany,180,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/RAUM D._25117.png,0,26.2
14210,WALDEMAR,RIPTSOV ANTON,ANTON W.,1996-07-20,16,Defender,,Germany,189,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ANTON W._14210.png,0,27.9
8755,ANTONIO,RUDIGER,RUDIGER A.,1993-03-03,2,Defender,Centre-Back,Germany,190,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/RUDIGER A._8755.png,0,31.3
7766,LEROY,SANE',SANE' L.,1996-01-11,19,Midfielder,Right Winger,Germany,183,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/SANE' L._7766.png,0,28.5
36756,KEVIN,SCHADE,SCHADE K.,2001-11-27,0,Striker,Right Winger,Germany,185,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/SCHADE K._36756.png,0,22.6
20932,NICO,SCHLOTTERBECK,SCHLOTTERBECK N.,1999-12-01,15,Defender,Centre-Back,Germany,191,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/SCHLOTTERBECK N._20932.png,0,24.6
12750,NIKLAS,SULE,SULE N.,1995-09-03,0,Defender,Centre-Back,Germany,195,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/SULE N._12750.png,0,28.8
9565,JONATHAN,TAH,TAH J.,1996-02-11,4,Defender,Centre-Back,Germany,195,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/TAH J._9565.png,0,28.4
7414,MARC-ANDRE',TER STEGEN,TER STEGEN M.,1992-04-30,22,Goalkeeper,Goalkeeper,Germany,187,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/TER STEGEN M._7414.png,0,32.2
25666,MALICK,THIAW,THIAW M.,2001-08-08,0,Defender,Centre-Back,Germany,194,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/THIAW M._25666.png,0,22.9
10379,KEVIN,TRAPP,TRAPP K.,1990-07-08,0,Goalkeeper,Goalkeeper,Germany,189,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/TRAPP K._10379.png,0,34.0
43196,DENIZ,UNDAV,UNDAV D.,1996-07-19,26,Striker,,Germany,179,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/UNDAV D._43196.png,0,28.0
23830,FLORIAN,WIRTZ,WIRTZ F.,2003-05-03,17,Midfielder,Attacking Midfield,Germany,177,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/WIRTZ F._23830.png,0,21.2
