Player ID,First Name,Last Name,Known Name,Born Date,Shirt Number,Position,Position Detail,Citizenship,Height,Foot,Photo,Module Position,Age
56397,TOMAS ALEJANDRO,AHUMADA OTEIZA,AHUMADA T.,2001-06-24,0,Goalkeeper,,Chile,181.0,,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/AHUMADA T._56397.png,0,23.0
53497,WILLIAMS HE'CTOR,ALARCON CEPEDA,ALARCON W.,2000-11-29,0,Midfielder,,Chile,182.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ALARCON W._53497.png,0,23.6
56839,JULIAN ISRAEL,ALFARO GAETE,ALFARO J.,2001-09-02,0,Striker,,Chile,176.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ALFARO J._56839.png,0,22.8
53641,JAVIER ADOLFO,ALTAMIRANO ALTAMIRANO,ALTAMIRANO J.,1999-08-21,0,Midfielder,,Chile,173.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ALTAMIRANO J._53641.png,0,24.9
11317,CHARLES,ARANGUIZ,ARANGUIZ C.,1989-04-17,0,Midfielder,,Chile,,,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ARANGUIZ C._11317.png,0,35.2
48449,ALEXANDER,ARAVENA,ARAVENA A.,2002-09-06,0,Midfielder,,Chile,178.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ARAVENA A._48449.png,0,21.8
16788,GABRIEL,ARIAS,ARIAS G.,1987-09-13,12,Goalkeeper,,Chile,189.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ARIAS G._16788.png,0,36.8
56625,LUCAS HUMBERTO,ASSADI REYGADAS,ASSADI L.,2004-01-08,0,Striker,,Chile,172.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ASSADI L._56625.png,0,20.5
56464,MARCOS NIKOLAS,BOLADOS HIDALGO,BOLADOS M.,1996-02-28,19,Striker,,Chile,172.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BOLADOS M._56464.png,0,28.3
9825,CLAUDIO,BRAVO,BRAVO C.,1983-04-13,1,Goalkeeper,,Chile,184.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BRAVO C._9825.png,0,41.2
26497,BEN,BRERETON,BRERETON B.,1999-04-18,22,Striker,,Chile,185.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BRERETON B._26497.png,0,25.2
56644,CRISTOBAL ALEJANDRO,CAMPOS VELIZ,CAMPOS C.,1999-08-27,0,Goalkeeper,,Chile,185.0,,,0,24.8
56823,ALFRED JEAFRAN,CANALES CESPEDES,CANALES A.,2000-04-27,0,Midfielder,,Chile,189.0,,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CANALES A._56823.png,0,24.2
56583,DIEGO ALBERTO,CARRENO PARADA,CARRENO D.,2002-04-26,0,Goalkeeper,,Chile,189.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CARRENO D._56583.png,0,22.2
43644,MATIAS EZEQUIEL,CATALAN,CATALAN M.,1992-08-19,21,Defender,,Chile,182.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CATALAN M._43644.png,0,31.9
56543,FELIPE SEBASTIAN,CHAMORRO ASPE,CHAMORRO F.,2001-07-30,0,Midfielder,,Chile,183.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CHAMORRO F._56543.png,0,22.9
32680,BRAYAN,CORTES,CORTES B.,1995-03-11,23,Goalkeeper,,Chile,186.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CORTES B._32680.png,0,29.3
32908,VICTOR,DAVILA,DAVILA V.,1997-11-04,9,Striker,,Chile,174.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DAVILA V._32908.png,0,26.7
56459,FERNANDO CARLOS,DE PAUL LANCIOTTI,DE PAUL F.,1991-04-25,0,Goalkeeper,,Chile,183.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DE PAUL F._56459.png,0,33.2
48447,JUAN ANTONIO,DELGADO,DELGADO J.,1993-03-05,0,Defender,,Chile,,,,0,31.3
56597,ANTONIO ALEJANDRO,DIAZ CAMPOS,DIAZ A.,2000-04-26,0,Striker,,Chile,174.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DIAZ A._56597.png,0,24.2
14032,PAULO CESAR,DIAZ HUINCALES,DIAZ P.,1994-08-25,5,Defender,,Chile,182.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DIAZ P._14032.png,0,29.9
53502,RODRIGO EDUARDO,ECHEVERRIA SAEZ,ECHEVERRIA R.,1995-04-07,18,Midfielder,,Chile,181.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ECHEVERRIA R._53502.png,0,29.2
