Player ID,First Name,Last Name,Known Name,Born Date,Shirt Number,Position,Position Detail,Citizenship,Height,Foot,Photo,Module Position,Age
9542,DENIS,ALIBEC,ALIBEC D.,1991-01-05,7,Striker,,Romania,,,,0,33.5
62227,ANDREI VIOREL,ARTEAN,ARTEAN A.,1993-08-14,0,Midfielder,,Romania,183.0,right,,0,30.9
62173,NICUSOR SILVIU,BANCU,BANCU N.,1992-09-18,11,Defender,,Romania,178.0,left,,0,31.8
23173,DANIEL,BIRLIGEA,BIRLIGEA D.,2000-04-19,25,Striker,,Romania,184.0,right,,0,24.2
21539,ANDREI,BURCA,BURCA A.,1993-04-15,15,Defender,,Romania,188.0,right,,0,31.2
20265,ALEXANDRU,CICALDAU,CICALDAU A.,1997-07-08,8,Midfielder,,Romania,178.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CICALDAU A._20265.png,0,27.0
16006,FLORINEL,COMAN,COMAN F.,1998-04-10,17,Striker,,Romania,,,,0,26.2
19571,DENIS,DRAGUS,DRAGUS D.,1999-07-06,19,Striker,,Romania,185.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DRAGUS D._19571.png,0,25.0
23248,RADU,DRAGUSIN,DRAGUSIN R.,2002-02-03,3,Defender,,Romania,191.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DRAGUSIN R._23248.png,0,22.4
29409,ANDRES,DUMITRESCU,DUMITRESCU A.,2001-03-11,0,Defender,,Romania,,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DUMITRESCU A._29409.png,0,23.3
11546,IANIS,HAGI,HAGI I.,1998-10-22,10,Midfielder,,Romania,182.0,both,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/HAGI I._11546.png,0,25.7
16004,DENNIS,MAN,MAN D.,1998-08-26,20,Striker,,Romania,183.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/MAN D._16004.png,0,25.8
14394,MARIUS,MARIN,MARIN M.,1998-08-30,6,Midfielder,,Romania,180.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/MARIN M._14394.png,0,25.8
18555,RAZVAN,MARIN,MARIN R.,1996-05-23,18,Midfielder,,Romania,178.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/MARIN R._18555.png,0,28.1
