Player ID,First Name,Last Name,Known Name,Born Date,Shirt Number,Position,Position Detail,Citizenship,Height,Foot,Photo,Module Position,Age
20461,LUIS,ABRAM,ABRAM L.,1996-02-27,2,Defender,,Peru,181.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ABRAM L._20461.png,0,28.3
16695,LUIS JAN PIERS,ADVINCULA CASTRILLON,ADVINCULA L.,1990-03-02,17,Defender,,Peru,178.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ADVINCULA L._16695.png,0,34.3
54795,JOSTIN ALEXIS,ALARCON PAQUIYAURI,ALARCON J.,2002-07-12,0,Midfielder,,Peru,179.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ALARCON J._54795.png,0,22.0
13456,PEDRO,AQUINO,AQUINO P.,1995-04-13,0,Midfielder,,Peru,175.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/AQUINO P._13456.png,0,29.2
13455,MIGUEL,ARAUJO,ARAUJO M.,1994-10-24,15,Defender,,Peru,181.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ARAUJO M._13455.png,0,29.7
54248,ALEXIS,ARIAS TUESTA,ARIAS A.,1995-12-13,0,Midfielder,,Peru,165.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ARIAS A._54248.png,0,28.6
54396,CARLOS ANTONIO,ASCUES AVILA,ASCUES C.,1992-06-19,0,Defender,,Peru,187.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ASCUES C._54396.png,0,32.0
16692,CARLOS ALBERTO,CACEDA OLLAGUEZ,CACEDA C.,1991-09-27,12,Goalkeeper,,Peru,183.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CACEDA C._16692.png,0,32.8
17907,ALEXANDER,CALLENS,CALLENS A.,1992-05-04,22,Defender,,Peru,185.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CALLENS A._17907.png,0,32.2
13035,ANDRE,CARRILLO,CARRILLO A.,1991-06-14,18,Striker,,Peru,180.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CARRILLO A._13035.png,0,33.1
15911,WILDER JOSE',CARTAGENA MENDOZA,CARTAGENA W.,1994-09-23,16,Midfielder,,Peru,180.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CARTAGENA W._15911.png,0,29.8
54792,JESUS ABDALLAH,CASTILLO MOLINA,CASTILLO J.,2001-06-11,13,Midfielder,,Peru,185.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CASTILLO J._54792.png,0,23.1
54298,JAIRO JAIR,CONCHA GONZALES,CONCHA J.,1999-05-27,0,Midfielder,,Peru,175.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CONCHA J._54298.png,0,25.1
11343,ALDO SEBASTIAN,CORZO CHAVEZ,CORZO A.,1989-05-20,3,Defender,,Peru,175.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CORZO A._11343.png,0,35.1
11234,CHRISTIAN ALBERTO,CUEVA BRAVO,CUEVA C.,1991-11-23,10,Midfielder,,Peru,,,,0,32.6
54252,JHAMIR ADRIAN,DARRIGO HUANCA,DARRIGO J.,1999-11-15,0,Midfielder,,Peru,170.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DARRIGO J._54252.png,0,24.6
54819,ALEJANDRO CRISTOPH,DUARTE PREUSS,DUARTE A.,1994-04-05,0,Goalkeeper,,Peru,182.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DUARTE A._54819.png,0,30.2
11235,EDISON MICHAEL,FLORES PERALTA,FLORES E.,1994-05-14,20,Striker,,Peru,170.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/FLORES E._11235.png,0,30.1
47614,PEDRO,GALLESE,GALLESE P.,1990-02-23,1,Goalkeeper,,Peru,189.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/GALLESE P._47614.png,0,34.4
20462,CHRISTOFER,GONZALES CRESPO,GONZALES C.,1992-10-12,0,Midfielder,,Peru,177.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/GONZALES C._20462.png,0,31.7
54814,JOAO ALBERTO,GRIMALDO UBIDIA,GRIMALDO J.,2003-02-20,25,Striker,,Peru,175.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/GRIMALDO J._54814.png,0,21.4
11236,PAOLO,GUERRERO,GUERRERO P.,1984-01-01,9,Striker,,Peru,185.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/GUERRERO P._11236.png,0,40.5
8779,GIANLUCA,LAPADULA,LAPADULA G.,1990-02-07,14,Striker,,Peru,178.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/LAPADULA G._8779.png,0,34.4
59257,MARCOS JOHAN,LOPEZ LANFRANCO,LOPEZ M.,1999-11-20,6,Defender,,Peru,178.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/LOPEZ M._59257.png,0,24.6
52222,JHILMAR,LORA,LORA J.,2000-10-24,0,Defender,,Peru,174.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/LORA J._52222.png,0,23.7
16699,NILSON EVAIR,LOYOLA MORALES,LOYOLA N.,1994-10-26,0,Defender,,Peru,175.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/LOYOLA N._16699.png,0,29.7
54009,ERIC,NORIEGA,NORIEGA E.,2005-06-27,0,Defender,,Venezuela,,,,0,19.0
45399,SANTIAGO,ORMENO,ORMENO S.,1994-02-04,0,Striker,,Peru,187.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ORMENO S._45399.png,0,30.4
17908,SERGIO,PENA,PENA S.,1995-09-28,8,Midfielder,,Peru,178.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/PENA S._17908.png,0,28.8
11238,ANDY JORMAN,POLO ANDRADE,POLO A.,1994-09-29,7,Striker,,Peru,174.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/POLO A._11238.png,0,29.8
54906,PIERO ALDAIR,QUISPE CORDOVA,QUISPE P.,2001-08-14,23,Midfielder,,Peru,168.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/QUISPE P._54906.png,0,22.9
52223,BRYAN,REYNA,REYNA B.,1998-08-23,11,Striker,,Peru,172.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/REYNA B._52223.png,0,25.9
54878,JOSE' DANIEL,RIVERA MARTINEZ,RIVERA J.,1997-05-08,24,Striker,,Peru,170.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/RIVERA J._54878.png,0,27.1
54097,FABRIZIO FERNANDO,ROCA REYES,ROCA F.,2002-03-20,0,Striker,,Peru,180.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ROCA F._54097.png,0,22.3
54877,DIEGO ALONSO,ROMERO CACHAY,ROMERO D.,2001-08-17,21,Goalkeeper,,Peru,188.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ROMERO D._54877.png,0,22.9
11345,RAUL MARIO,RUIDIAZ MISITICH,RUIDIAZ R.,1990-07-25,0,Striker,,Peru,169.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/RUIDIAZ R._11345.png,0,33.9
16691,ANDERSON,SANTAMARIA,SANTAMARIA A.,1992-01-10,4,Defender,,Peru,184.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/SANTAMARIA A._16691.png,0,32.5
54802,RENATO ALFREDO,SOLIS SALINAS,SOLIS R.,1998-01-28,0,Goalkeeper,,Peru,188.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/SOLIS R._54802.png,0,26.4
37197,OLIVER,SONNE,SONNE O.,2000-11-10,19,Defender,,Denmark,184.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/SONNE O._37197.png,0,23.6
54160,JUAN MATIAS,SUCCAR CANOTE,SUCCAR M.,1999-02-16,0,Striker,,Peru,184.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/SUCCAR M._54160.png,0,25.4
54240,WALTER ANGELLO,TANDAZO SILVA,TANDAZO W.,2000-06-14,0,Midfielder,,Peru,164.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/TANDAZO W._54240.png,0,24.0
11231,RENATO FABRIZIO,TAPIA CORTIJO,TAPIA R.,1995-07-28,0,Midfielder,,Peru,185.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/TAPIA R._11231.png,0,28.9
54813,GERALD MARTIN,TAVARA MOGOLLON,TAVARA G.,1999-03-25,0,Midfielder,,Peru,179.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/TAVARA G._54813.png,0,25.3
11230,MIGUEL,TRAUCO,TRAUCO M.,1992-08-25,0,Defender,,Peru,175.0,left,,0,31.9
52246,ALEX EDUARDO,VALERA SANDOVAL,VALERA A.,1996-05-16,0,Striker,,Peru,183.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/VALERA A._52246.png,0,28.1
11237,VICTOR YOSHIMAR,YOTUN FLORES,YOTUN Y.,1990-04-07,0,Midfielder,,Peru,171.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/YOTUN Y._11237.png,0,34.2
20460,CARLOS AUGUSTO,ZAMBRANO OCHANDARTE,ZAMBRANO C.,1989-07-10,5,Defender,,Peru,185.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ZAMBRANO C._20460.png,0,35.0
54272,FRANCO,ZANELATTO TELLEZ,ZANELATTO F.,2000-05-09,26,Midfielder,,Peru,175.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ZANELATTO F._54272.png,0,24.1
