Player ID,First Name,Last Name,Known Name,Born Date,Shirt Number,Position,Position Detail,Citizenship,Height,Foot,Photo,Module Position,Age
52026,SEBASTIAN,ACUNA,ACUNA S.,2002-06-25,0,Defender,Right-Back,Costa Rica,175.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ACUNA S._52026.png,0,22.0
36601,BRANDON,AGUILERA,AGUILERA B.,2003-06-28,10,Midfielder,Attacking Midfield,Costa Rica,179.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/AGUILERA B._36601.png,0,21.0
49651,JOSIMAR,ALCOCER,ALCOCER J.,2004-07-07,20,Striker,,Costa Rica,,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ALCOCER J._49651.png,0,20.0
48477,JOSIMAR ANGELO,ALCÓCER MCCOOK,ALCÓCER J.,2004-07-07,0,Striker,,Costa Rica,,,,0,20.0
48473,PABLO CESAR,ARBOINE,ARBOINE P.,1998-04-03,0,Defender,,Costa Rica,178.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ARBOINE P._48473.png,0,26.2
48472,WILMER JESUS,AZOFEIFA VALVERDE,AZOFEIFA W.,1994-06-04,0,Midfielder,,Costa Rica,171.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/AZOFEIFA W._48472.png,0,30.1
49365,CARLOS,BARAHONA,BARAHONA C.,2002-08-22,0,Defender,Right-Back,Costa Rica,169.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BARAHONA C._49365.png,0,21.9
36602,JEWISON,BENNETTE,BENNETTE J.,2004-06-15,0,Striker,Left Forward,Costa Rica,173.0,left,,0,20.0
11197,CELSO,BORGES,BORGES C.,1988-05-27,0,Midfielder,,Costa Rica,182.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BORGES C._11197.png,0,36.1
49573,ALEJANDRO,BRAN,BRAN A.,2001-03-05,16,Midfielder,Defensive Midfield,Costa Rica,175.0,,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BRAN A._49573.png,0,23.3
49341,JEFFERSON,BRENES,BRENES J.,1997-04-13,13,Midfielder,,Costa Rica,173.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BRENES J._49341.png,0,27.2
11332,FRANCISCO,CALVO,CALVO F.,1992-07-08,15,Defender,Centre-Back,Costa Rica,183.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CALVO F._11332.png,0,32.0
8279,JOEL,CAMPBELL,CAMPBELL J.,1992-06-26,12,Striker,Right Winger,Costa Rica,178.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CAMPBELL J._8279.png,0,32.0
48530,DIEGO,CAMPOS,CAMPOS D.,1995-10-01,0,Striker,,Costa Rica,,,,0,28.8
53322,JULIO,CASCANTE,CASCANTE J.,1993-10-03,6,Defender,Centre-Back,Costa Rica,185.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CASCANTE J._53322.png,0,30.7
48470,KEVIN JOSE',CHAMORRO RODRIGUEZ,CHAMORRO K.,2000-04-08,1,Goalkeeper,Goalkeeper,Costa Rica,183.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CHAMORRO K._48470.png,0,24.2
36604,ANTHONY,CONTRERAS,CONTRERAS A.,2000-01-29,7,Striker,Centre-Forward,Costa Rica,180.0,right,,0,24.4
49582,AARON MOISES,CRUZ ESQUIVEL,CRUZ A. M.,1991-05-25,18,Goalkeeper,,Costa Rica,187.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CRUZ A. M._49582.png,0,33.1
51988,JUSSEF NELSON,DELGADO LOPEZ,DELGADO J. N.,1994-01-27,0,Goalkeeper,,Costa Rica,186.0,,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DELGADO J. N._51988.png,0,30.4
49568,FERNAN,FAERRON,FAERRON F.,2000-08-22,5,Defender,,Costa Rica,188.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/FAERRON F._49568.png,0,23.9
36593,KEYSHER,FULLER,FULLER K.,1994-07-12,0,Defender,,Costa Rica,183.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/FULLER K._36593.png,0,30.0
49587,ORLANDO,GALO,GALO O.,2000-08-11,14,Midfielder,,Costa Rica,176.0,right,,0,23.9
49654,ALEXIS,GAMBOA,GAMBOA A.,1999-03-20,0,Defender,Centre-Back,Costa Rica,191.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/GAMBOA A._49654.png,0,25.3
16571,DAVID,GUZMAN,GUZMAN D.,1990-02-18,0,Midfielder,,Costa Rica,176.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/GUZMAN D._16571.png,0,34.4
55842,ARIEL DANIEL,LASSITER ACUNA,LASSITER A.,1994-09-27,11,Striker,,Costa Rica,178.0,both,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/LASSITER A._55842.png,0,29.8
49657,IAN,LAWRENCE,LAWRENCE I.,2002-05-28,0,Defender,Left-Back,Costa Rica,179.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/LAWRENCE I._49657.png,0,22.1
51337,RANDALL,LEAL,LEAL R.,1997-01-14,0,Striker,Left Forward,Costa Rica,169.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/LEAL R._51337.png,0,27.5
