Match ID,Team ID,Team Name,Player From ID,Player From Name,Event ID,Event Description,Tags,Period ID,Period Description,Start Minute,Start Second,End Minute,End Second,Intersection Point,Intersection Point Norm,Start X,Start Y,End X,End Y,Next Event Description,Shot On Target
131374,411,OLANDA,17859.0,CODY GAKPO,5,Shot,"GK Save, Right, On Target, From inside the Penalty Area",1,1t,1,42,1,54,0.00;37.27;0.12,105.00;30.73;0.12,94.25,21.12,102.55,32.39,"Dribbling
 Suffered",True
131374,488,POLONIA,5825.0,BARTOSZ SALAMON,5,Shot,"Right, From outside the Penalty Area, Off Target",1,1t,7,19,7,31,105.00;22.93;0.28,105.00;22.93;0.28,48.85,39.99,105.00,22.93,"Offensive
Action",False
131374,411,OLANDA,24902.0,TIJJANI REIJNDERS,5,Shot,"Promising Action, Right, From inside the Penalty Area, Off Target",1,1t,8,51,9,3,0.00;29.61;0.45,105.00;38.39;0.45,91.11,35.16,105.00,38.39,Pass,False
131374,488,POLONIA,13401.0,ADAM BUKSA,5,Shot,"Blocked, Promising Action, Right, On Target, From inside the Penalty Area",1,1t,9,46,9,58,105.00;33.03;0.12,105.00;33.03;0.12,94.91,49.03,95.46,43.94,Shot Against,True
131374,411,OLANDA,36670.0,XAVI SIMONS,5,Shot,"Right, From outside the Penalty Area, Off Target",1,1t,13,31,13,43,0.00;39.05;0.13,105.00;28.95;0.13,85.74,51.53,105.00,28.95,Pass,False
131374,488,POLONIA,13401.0,ADAM BUKSA,25,Goal,"Headed Shot, From inside the Penalty Area, Corner",1,1t,15,47,15,59,105.00;36.46;0.15,105.00;36.46;0.15,96.67,31.46,105.00,36.46,"Duel 
Won",False
131374,488,POLONIA,13401.0,ADAM BUKSA,5,Shot,"On Target, Goal, Promising Action, Headed Shot, From inside the Penalty Area",1,1t,15,47,15,59,105.00;36.46;0.15,105.00;36.46;0.15,96.67,31.46,105.00,36.46,Goal,True
131374,411,OLANDA,8564.0,VIRGIL VAN DIJK,5,Shot,"On Target, GK Save, Right, From inside the Penalty Area",1,1t,19,25,19,37,0.00;33.47;1.29,105.00;34.53;1.29,91.94,32.29,102.81,34.17,Set Pieces,True
131374,411,OLANDA,10420.0,MEMPHIS DEPAY,5,Shot,"Promising Action, Right, From inside the Penalty Area, Off Target",1,1t,21,10,21,22,0.00;31.31;3.15,105.00;36.69;3.15,90.63,33.66,105.00,36.69,"Killer Pass
 Against",False
131374,411,OLANDA,10420.0,MEMPHIS DEPAY,5,Shot,"Promising Action, Right, From inside the Penalty Area, Off Target",1,1t,22,43,22,55,0.00;67.51;0.33,105.00;0.49;0.33,93.70,45.43,105.00,0.49,Pass,False
131374,411,OLANDA,17859.0,CODY GAKPO,5,Shot,"Right, From outside the Penalty Area, Off Target",1,1t,27,48,28,0,0.00;40.43;0.13,105.00;27.57;0.13,85.28,17.39,105.00,27.57,"Dribbling
 Suffered",False
131374,411,OLANDA,17859.0,CODY GAKPO,25,Goal,"Right, From outside the Penalty Area, Offensive Action",1,1t,28,16,28,58,0.00;33.47;0.73,105.00;34.53;0.73,83.80,30.44,91.22,32.28,Killer Pass,False
131374,411,OLANDA,17859.0,CODY GAKPO,5,Shot,"On Target, Goal, Right, From outside the Penalty Area, Deflected",1,1t,28,46,28,58,0.00;33.47;0.73,105.00;34.53;0.73,83.80,30.44,91.22,32.28,Pass,True
131374,488,POLONIA,27368.0,JAKUB KIWIOR,5,Shot,"On Target, GK Save, Left, From inside the Penalty Area",1,1t,31,23,31,35,105.00;35.73;0.21,105.00;35.73;0.21,92.96,18.13,101.89,30.90,Shot Against,True
131374,411,OLANDA,17859.0,CODY GAKPO,5,Shot,"Promising Action, Right, From inside the Penalty Area, Off Target",1,1t,41,42,41,54,0.00;35.47;2.99,105.00;32.53;2.99,94.17,28.31,105.00,32.53,Pass,False
131374,411,OLANDA,24902.0,TIJJANI REIJNDERS,5,Shot,"Right, From outside the Penalty Area, Off Target",1,1t,44,53,45,5,0.00;30.06;5.50,105.00;37.94;5.50,77.04,25.90,105.00,37.94,Possession Phase,False
131374,411,OLANDA,10420.0,MEMPHIS DEPAY,5,Shot,"Promising Action, Right, From inside the Penalty Area, Off Target",1,1t,45,55,46,7,0.00;40.53;0.19,105.00;27.47;0.19,93.06,42.56,105.00,27.47,Pass,False
131374,411,OLANDA,36670.0,XAVI SIMONS,5,Shot,"On Target, Blocked, Right, From outside the Penalty Area",2,2t,2,33,2,45,105.00;34.44;0.76,105.00;34.44;0.76,79.72,42.56,86.45,40.72,Pass,True
131374,411,OLANDA,24902.0,TIJJANI REIJNDERS,5,Shot,"On Target, Blocked, Right, From outside the Penalty Area",2,2t,2,45,2,57,105.00;34.39;0.28,105.00;34.39;0.28,82.31,44.87,88.04,42.56,Pass,True
131374,411,OLANDA,10420.0,MEMPHIS DEPAY,5,Shot,"Right, From outside the Penalty Area, Off Target",2,2t,3,4,3,16,105.00;27.75;0.13,105.00;27.75;0.13,73.52,27.57,105.00,27.75,"Duel 
Lost",False
131374,411,OLANDA,36670.0,XAVI SIMONS,5,Shot,"Promising Action, Right, From inside the Penalty Area, Off Target",2,2t,8,42,8,54,105.00;41.31;1.57,105.00;41.31;1.57,93.33,43.11,105.00,41.31,Pass,False
131374,488,POLONIA,27368.0,JAKUB KIWIOR,5,Shot,"On Target, GK Save, Left, From inside the Penalty Area",2,2t,12,53,13,5,0.00;32.87;0.05,105.00;35.13;0.05,92.13,42.74,101.62,36.35,Shot Against,True
