Match ID,Team ID,Team Name,Player From ID,Player From Name,Player To ID,Player To Name,Event ID,Event Description,Tags,Period ID,Period Description,Start Minute,Start Second,End Minute,End Second,Intersection Point,Intersection Point Norm,Start X,Start Y,End X,End Y,Next Event Description
131484,414,COLOMBIA,,,,,4,Set Pieces Against,Kick Off,1,1t,0,0,0,3,,,52.50,33.72,82.18,43.23,
131484,414,COLOMBIA,21776.0,CARLOS ECCEHOMO CUESTA FIGUEROA,,,11,Ball Recovery,,1,1t,0,0,0,12,,,26.18,25.88,,,Set Pieces Against
131484,416,COSTA RICA,53321.0,MANFRED UGALDE,11332.0,FRANCISCO CALVO,34,Pass,Accurate,1,1t,0,0,0,4,,,52.50,34.28,22.82,24.77,Ball Recovery
131484,416,COSTA RICA,36591.0,PATRICK SEQUEIRA,,,10,"Possession 
Lost",,1,1t,0,0,0,11,,,78.82,42.12,,,Pass
131484,416,COSTA RICA,53321.0,MANFRED UGALDE,,,3,Set Pieces,Kick Off,1,1t,0,0,0,3,,,52.50,34.28,22.82,24.77,"Possession 
Lost"
131484,416,COSTA RICA,,,,,927,Possession Phase,,1,1t,0,0,0,6,,,,,,,Set Pieces
131484,416,COSTA RICA,36591.0,PATRICK SEQUEIRA,,,34,Pass,Inaccurate,1,1t,0,1,0,9,,,23.52,25.33,78.82,42.12,Possession Phase
131484,416,COSTA RICA,36591.0,PATRICK SEQUEIRA,,,14,GK Play,Throw,1,1t,0,1,0,8,,,23.52,25.33,78.82,42.12,Pass
131484,414,COLOMBIA,21776.0,CARLOS ECCEHOMO CUESTA FIGUEROA,52201.0,JHON ARIAS,34,Pass,Accurate,1,1t,0,3,0,11,,,24.36,24.49,38.08,20.99,GK Play
131484,414,COLOMBIA,21776.0,CARLOS ECCEHOMO CUESTA FIGUEROA,,,9,"Duel 
Won","Aerial, Offensive",1,1t,0,4,0,16,,,26.18,25.88,,,Pass
131484,416,COSTA RICA,53321.0,MANFRED UGALDE,,,23,"Duel 
Lost","Aerial, Defensive",1,1t,0,4,0,16,,,78.82,42.12,,,"Duel 
Won"
131484,414,COLOMBIA,,,,,927,Possession Phase,,1,1t,0,6,0,12,,,,,,,"Duel 
Lost"
131484,414,COLOMBIA,52201.0,JHON ARIAS,20505.0,LUIS FERNANDO DIAZ MARULANDA,34,Pass,Accurate,1,1t,0,7,0,15,,,41.44,15.53,43.82,3.64,Possession Phase
131484,414,COLOMBIA,20505.0,LUIS FERNANDO DIAZ MARULANDA,,,23,"Duel 
Lost","Tackle, Offensive",1,1t,0,9,0,21,,,43.54,2.94,,,Pass
131484,416,COSTA RICA,49571.0,HAXZEL QUIROS,,,9,"Duel 
Won","Tackle, Defensive",1,1t,0,9,0,21,,,61.46,65.06,,,"Duel 
Lost"
