Match ID,Team ID,Team Name,Player From ID,Player From Name,Event ID,Event Description,Tags,Period ID,Period Description,Start Minute,Start Second,End Minute,End Second,Intersection Point,Intersection Point Norm,Start X,Start Y,End X,End Y,Next Event Description,Shot On Target
131475,246,URUGUAY,13443.0,GIORGIAN DE ARRASCAETA,5,Shot,"Right, From outside the Penalty Area, Off Target",1,1t,0,56,1,8,0.00;38.58;0.13,105.00;29.42;0.13,85.60,22.31,105.00,29.42,"Duel 
Lost",False
131475,246,URUGUAY,24912.0,DARWIN NUNEZ,5,Shot,"On Target, Right, From outside the Penalty Area, Deflected",1,1t,5,16,5,28,0.00;31.21;0.28,105.00;36.79;0.28,87.26,32.64,91.09,35.09,Pass,True
131475,246,URUGUAY,24553.0,RONALD ARAUJO,5,Shot,"Headed Shot, From inside the Penalty Area, Off Target",1,1t,7,23,7,35,0.00;30.80;4.50,105.00;37.20;4.50,95.54,32.25,105.00,37.20,Set Pieces,False
131475,821,PANAMA,55914.0,ADALBERTO ELIECER CARRASQUILLA ALCAZAR,5,Shot,"On Target, GK Save, Left, From outside the Penalty Area",1,1t,10,31,10,43,105.00;32.34;1.29,105.00;32.34;1.29,76.24,25.91,101.09,33.43,"Defensive
Action",True
131475,246,URUGUAY,45313.0,MAXIMILIANO ARAUJO,5,Shot,"Promising Action, Headed Shot, From inside the Penalty Area, Off Target",1,1t,13,7,13,19,0.00;38.17;0.04,105.00;29.83;0.04,94.57,36.24,105.00,29.83,Cross Against,False
131475,246,URUGUAY,45313.0,MAXIMILIANO ARAUJO,25,Goal,"Left, From outside the Penalty Area, Offensive Action",1,1t,14,48,15,10,0.00;30.62;1.98,105.00;37.38;1.98,86.87,22.50,105.00,37.38,Pass,False
131475,246,URUGUAY,45313.0,MAXIMILIANO ARAUJO,5,Shot,"On Target, Goal, Left, From outside the Penalty Area",1,1t,14,58,15,10,0.00;30.62;1.98,105.00;37.38;1.98,86.87,22.50,105.00,37.38,Pass,True
131475,246,URUGUAY,24912.0,DARWIN NUNEZ,5,Shot,"On Target, GK Save, Right, From outside the Penalty Area",1,1t,17,17,17,29,0.00;35.24;2.04,105.00;32.76;2.04,87.55,17.54,102.28,32.85,Set Pieces,True
131475,246,URUGUAY,13443.0,GIORGIAN DE ARRASCAETA,5,Shot,"On Target, GK Save, Promising Action, Headed Shot, From inside the Penalty Area",1,1t,18,26,18,38,0.00;35.06;0.08,105.00;32.94;0.08,94.37,35.85,102.28,36.01,Pass,True
131475,246,URUGUAY,45313.0,MAXIMILIANO ARAUJO,5,Shot,"On Target, GK Save, Big Chance, Left, From inside the Penalty Area",1,1t,18,31,18,43,0.00;34.28;0.25,105.00;33.72;0.25,97.30,28.54,100.56,32.16,Pass,True
131475,246,URUGUAY,29661.0,MANUEL UGARTE,5,Shot,"On Target, Right, From inside the Penalty Area, Deflected",1,1t,18,32,18,44,0.00;32.27;0.41,105.00;35.73;0.41,90.47,31.37,93.47,31.93,Shot Against,True
131475,246,URUGUAY,24912.0,DARWIN NUNEZ,5,Shot,"On Target, GK Save, Big Chance, Right, From inside the Penalty Area",1,1t,28,45,28,57,0.00;32.09;0.35,105.00;35.91;0.35,93.30,35.17,102.15,35.55,Pass,True
131475,821,PANAMA,54418.0,JOSE' FAJARDO NELSON,5,Shot,"Right, From outside the Penalty Area, Off Target",1,1t,36,46,36,58,105.00;39.42;0.93,105.00;39.42;0.93,81.80,28.93,105.00,39.42,Shot Against,False
