Match ID,Team ID,Team Name,Player From ID,Player From Name,Player To ID,Player To Name,Event ID,Event Description,Tags,Period ID,Period Description,Start Minute,Start Second,End Minute,End Second,Intersection Point,Intersection Point Norm,Start X,Start Y,End X,End Y,Next Event Description
132455,414,COLOMBIA,15095.0,JHON ANDRES CORDOBA COPETE,7488.0,JAMES DAVID RODRIGUEZ RUBIO,34,Pass,Accurate,1,1t,0,0,0,5,,,52.15,33.37,42.85,36.46,
132455,414,COLOMBIA,7488.0,JAMES DAVID RODRIGUEZ RUBIO,65047.0,RICHARD RIOS MONTOYA,34,Pass,Accurate,1,1t,0,0,0,7,,,42.85,36.46,42.56,48.15,Pass
132455,414,COLOMBIA,15095.0,JHON ANDRES CORDOBA COPETE,,,3,Set Pieces,Kick Off,1,1t,0,0,0,4,,,52.15,33.37,42.85,36.46,Pass
132455,414,COLOMBIA,,,,,927,Possession Phase,,1,1t,0,0,0,26,,,,,,,Set Pieces
132455,821,PANAMA,,,,,4,Set Pieces Against,Kick Off,1,1t,0,0,0,4,,,52.85,34.63,62.15,31.54,Possession Phase
132455,414,COLOMBIA,65047.0,RICHARD RIOS MONTOYA,30367.0,DANIEL MUNOZ,34,Pass,Accurate,1,1t,0,1,0,9,,,42.56,48.15,37.77,59.55,Set Pieces Against
132455,414,COLOMBIA,30367.0,DANIEL MUNOZ,14259.0,DAVINSON SANCHEZ,34,Pass,Accurate,1,1t,0,1,0,9,,,37.77,59.55,30.72,46.04,Pass
132455,414,COLOMBIA,14259.0,DAVINSON SANCHEZ,21776.0,CARLOS ECCEHOMO CUESTA FIGUEROA,34,Pass,Accurate,1,1t,0,4,0,12,,,30.72,46.04,26.92,24.92,Pass
132455,414,COLOMBIA,21776.0,CARLOS ECCEHOMO CUESTA FIGUEROA,16564.0,JOHAN MOJICA,34,Pass,Accurate,1,1t,0,6,0,14,,,26.92,24.92,32.13,3.94,Pass
132455,414,COLOMBIA,16564.0,JOHAN MOJICA,21776.0,CARLOS ECCEHOMO CUESTA FIGUEROA,34,Pass,Accurate,1,1t,0,8,0,16,,,32.13,3.94,23.96,19.15,Pass
132455,414,COLOMBIA,21776.0,CARLOS ECCEHOMO CUESTA FIGUEROA,14259.0,DAVINSON SANCHEZ,34,Pass,Accurate,1,1t,0,11,0,19,,,23.96,19.15,26.78,46.74,Pass
132455,414,COLOMBIA,14259.0,DAVINSON SANCHEZ,65047.0,RICHARD RIOS MONTOYA,34,Pass,Accurate,1,1t,0,15,0,23,,,26.50,47.45,39.74,46.88,Pass
132455,414,COLOMBIA,65047.0,RICHARD RIOS MONTOYA,30367.0,DANIEL MUNOZ,34,Pass,Accurate,1,1t,0,16,0,24,,,39.74,46.88,36.08,64.48,Pass
132455,414,COLOMBIA,30367.0,DANIEL MUNOZ,,,10,"Possession 
Lost",,1,1t,0,18,0,30,,,84.28,54.34,,,Pass
132455,821,PANAMA,93497.0,RODERICK ALONSO MILLER MOLINA,,,11,Ball Recovery,,1,1t,0,19,0,31,,,20.72,13.66,,,"Possession 
Lost"
132455,414,COLOMBIA,30367.0,DANIEL MUNOZ,,,34,Pass,Inaccurate,1,1t,0,20,0,28,,,36.50,65.47,84.28,54.34,Ball Recovery
