Match ID,Team ID,Team Name,Player From ID,Player From Name,Player To ID,Player To Name,Event ID,Event Description,Tags,Period ID,Period Description,Start Minute,Start Second,End Minute,End Second,Intersection Point,Intersection Point Norm,Start X,Start Y,End X,End Y,Next Event Description
131344,427,PORTOGALLO,6345.0,BRUNO MIGUEL BORGES FERNANDES,25752.0,NUNO ALEXANDRE TAVARES MENDES,34,Pass,Accurate,1,1t,0,0,0,5,,,52.50,34.67,35.05,27.10,
131344,427,PORTOGALLO,25752.0,NUNO ALEXANDRE TAVARES MENDES,7413.0,BERNARDO MOTA VEIGA DE CARVALHO E SILVA,34,Pass,Accurate,1,1t,0,0,0,8,,,33.79,28.36,74.11,44.10,Pass
131344,427,PORTOGALLO,25752.0,NUNO ALEXANDRE TAVARES MENDES,7413.0,BERNARDO MOTA VEIGA DE CARVALHO E SILVA,12,Killer Pass,"Verticalization, Without Goal",1,1t,0,0,0,10,,,33.79,28.36,74.11,44.10,Pass
131344,427,PORTOGALLO,7413.0,BERNARDO MOTA VEIGA DE CARVALHO E SILVA,,,10,"Possession 
Lost",,1,1t,0,0,0,11,,,73.37,43.95,,,Killer Pass
131344,427,PORTOGALLO,6345.0,BRUNO MIGUEL BORGES FERNANDES,,,3,Set Pieces,Kick Off,1,1t,0,0,0,4,,,52.50,34.67,35.05,27.10,"Possession 
Lost"
131344,579,TURCHIA,,,,,13,"Killer Pass
 Against","Verticalization, Without Goal",1,1t,0,0,0,10,,,71.21,39.64,30.89,23.90,Set Pieces
131344,579,TURCHIA,,,,,4,Set Pieces Against,Kick Off,1,1t,0,0,0,4,,,52.50,33.33,69.95,40.90,"Killer Pass
 Against"
131344,579,TURCHIA,20908.0,ALTAY BAYINDIR,,,11,Ball Recovery,,1,1t,0,0,0,12,,,31.63,24.05,,,Set Pieces Against
131344,427,PORTOGALLO,,,,,927,Possession Phase,,1,1t,0,1,0,17,,,,,,,Ball Recovery
131344,427,PORTOGALLO,7413.0,BERNARDO MOTA VEIGA DE CARVALHO E SILVA,,,737,Bad Ball Control,,1,1t,0,2,0,8,,,73.37,43.95,,,Possession Phase
