Match ID,Team ID,Team Name,Player From ID,Player From Name,Event ID,Event Description,Tags,Period ID,Period Description,Start Minute,Start Second,End Minute,End Second,Intersection Point,Intersection Point Norm,Start X,Start Y,End X,End Y,Next Event Description,Shot On Target
131343,263,REPUBBLICA CECA,25068.0,PAVEL SULC,5,Shot,"On Target, Blocked, Right, From inside the Penalty Area",1,1t,3,36,3,48,105.00;31.79;0.12,105.00;31.79;0.12,90.46,28.62,91.88,30.09,"Possession 
Lost",True
131343,427,PORTOGALLO,7490.0,CRISTIANO RONALDO DOS SANTOS AVEIRO,5,Shot,"Promising Action, Headed Shot, From inside the Penalty Area, Off Target",1,1t,7,27,7,39,0.00;40.43;0.30,105.00;27.57;0.30,95.39,33.68,105.00,27.57,Shot Against,False
131343,427,PORTOGALLO,25752.0,NUNO ALEXANDRE TAVARES MENDES,5,Shot,"Left, From outside the Penalty Area, Off Target",1,1t,16,6,16,18,0.00;27.46;2.90,105.00;40.54;2.90,78.27,21.69,105.00,40.54,Shot Against,False
131343,427,PORTOGALLO,16957.0,RUBEN DOS SANTOS GATO ALVES DIAS,5,Shot,"Right, From outside the Penalty Area, Off Target, Deflected",1,1t,21,15,21,27,0.00;24.12;1.31,105.00;43.88;1.31,86.60,47.32,90.16,45.08,Shot Against,False
131343,427,PORTOGALLO,9759.0,JOAO PEDRO CAVACO CANCELO,5,Shot,"On Target, Blocked, Right, From inside the Penalty Area",1,1t,22,52,23,4,0.00;36.49;0.18,105.00;31.51;0.18,91.18,21.14,93.08,21.88,Shot Against,True
131343,427,PORTOGALLO,6345.0,BRUNO MIGUEL BORGES FERNANDES,5,Shot,"Right, From outside the Penalty Area, Off Target, Deflected",1,1t,23,13,23,25,0.00;36.30;2.88,105.00;31.70;2.88,80.37,16.11,82.81,18.09,Shot Against,False
131343,427,PORTOGALLO,7490.0,CRISTIANO RONALDO DOS SANTOS AVEIRO,5,Shot,"On Target, GK Save, Big Chance, Left, From inside the Penalty Area",1,1t,31,11,31,23,0.00;31.21;0.08,105.00;36.79;0.08,95.85,30.75,98.57,32.62,Shot Against,True
131343,427,PORTOGALLO,25136.0,VITOR MACHADO FERREIRA,5,Shot,"On Target, GK Save, Right, From outside the Penalty Area",1,1t,31,14,31,26,0.00;31.77;0.66,105.00;36.23;0.66,83.58,26.27,102.55,35.67,Shot Against,True
131343,427,PORTOGALLO,25136.0,VITOR MACHADO FERREIRA,5,Shot,"Promising Action, Right, From inside the Penalty Area, Off Target, Deflected",1,1t,32,33,32,45,0.00;40.53;0.01,105.00;27.47;0.01,92.28,29.56,93.87,29.64,Shot Against,False
131343,427,PORTOGALLO,7490.0,CRISTIANO RONALDO DOS SANTOS AVEIRO,5,Shot,"On Target, GK Save, Left, From inside the Penalty Area",1,1t,44,59,45,11,0.00;33.24;0.89,105.00;34.76;0.89,94.20,46.49,102.15,35.44,Shot Against,True
131343,427,PORTOGALLO,16209.0,JOSE' DIOGO DALOT TEIXEIRA,5,Shot,"Left, From outside the Penalty Area, Off Target",2,2t,0,55,1,7,105.00;32.90;4.50,105.00;32.90;4.50,87.61,46.49,105.00,32.90,Ball Line Out,False
131343,427,PORTOGALLO,7413.0,BERNARDO MOTA VEIGA DE CARVALHO E SILVA,5,Shot,"Left, From inside the Penalty Area, Off Target",2,2t,6,18,6,30,105.00;24.41;5.50,105.00;24.41;5.50,88.71,47.32,105.00,24.41,Shot Against,False
