Match ID,Team ID,Team Name,Player From ID,Player From Name,Event ID,Event Description,Tags,Period ID,Period Description,Start Minute,Start Second,End Minute,End Second,Intersection Point,Intersection Point Norm,Start X,Start Y,End X,End Y,Next Event Description,Shot On Target
132451,427,PORTOGALLO,6345.0,BRUNO MIGUEL BORGES FERNANDES,5,Shot,"Right, From outside the Penalty Area, Off Target, Deflected",1,1t,15,49,16,1,0.00;28.06;0.30,105.00;39.94;0.30,81.95,27.55,93.21,34.29,Shot Against,False
132451,423,FRANCIA,15562.0,THEO BERNARD FRANCOIS HERNANDEZ,5,Shot,"On Target, GK Save, Left, From outside the Penalty Area",1,1t,19,30,19,42,105.00;34.05;0.51,105.00;34.05;0.51,80.80,22.24,101.62,32.51,Pass,True
132451,423,FRANCIA,7617.0,ANTOINE GRIEZMANN,5,Shot,"On Target, Blocked, Left, From outside the Penalty Area",1,1t,27,30,27,42,105.00;31.24;1.75,105.00;31.24;1.75,86.10,52.67,91.35,44.51,Pass,True
132451,423,FRANCIA,21574.0,EDUARDO CAMAVINGA,5,Shot,"Left, From outside the Penalty Area, Off Target",1,1t,27,38,27,50,105.00;29.14;5.50,105.00;29.14;5.50,82.99,18.90,105.00,29.14,Intercept,False
132451,427,PORTOGALLO,6345.0,BRUNO MIGUEL BORGES FERNANDES,5,Shot,"Right, Direct Free Kick, From outside the Penalty Area, Off Target",1,1t,41,30,41,42,0.00;38.01;2.73,105.00;29.99;2.73,81.83,20.75,105.00,29.99,Shot Against,False
132451,423,FRANCIA,11711.0,KYLIAN MBAPPE',5,Shot,"On Target, GK Save, Right, From outside the Penalty Area",2,2t,4,3,4,15,0.00;34.41;0.89,105.00;33.59;0.89,86.82,23.05,102.81,33.77,Pass,True
132451,423,FRANCIA,17930.0,AURELIEN TCHOUAMENI,5,Shot,"On Target, Blocked, Right, From outside the Penalty Area",2,2t,5,26,5,38,0.00;36.26;0.96,105.00;31.74;0.96,80.57,26.34,84.99,30.78,"Possession 
Lost",True
132451,427,PORTOGALLO,6345.0,BRUNO MIGUEL BORGES FERNANDES,5,Shot,"On Target, GK Save, Big Chance, Right, From inside the Penalty Area",2,2t,15,22,15,34,105.00;31.88;0.12,105.00;31.88;0.12,95.80,46.66,101.62,35.90,Ball Recovery,True
132451,427,PORTOGALLO,9759.0,JOAO PEDRO CAVACO CANCELO,5,Shot,"Promising Action, Left, From inside the Penalty Area, Off Target",2,2t,15,33,15,45,105.00;29.60;2.88,105.00;29.60;2.88,92.16,46.09,105.00,29.60,Shot Against,False
132451,423,FRANCIA,17930.0,AURELIEN TCHOUAMENI,5,Shot,"Right, From outside the Penalty Area, Off Target",2,2t,16,59,17,11,0.00;7.09;2.59,105.00;60.91;2.59,81.59,19.64,105.00,60.91,Pass,False
132451,427,PORTOGALLO,25136.0,VITOR MACHADO FERREIRA,5,Shot,"On Target, GK Save, Big Chance, Right, From inside the Penalty Area",2,2t,17,33,17,45,105.00;31.93;0.82,105.00;31.93;0.82,96.93,31.79,102.68,31.47,Shot Against,True
132451,427,PORTOGALLO,7490.0,CRISTIANO RONALDO DOS SANTOS AVEIRO,5,Shot,"On Target, GK Save, Promising Action, Right, From inside the Penalty Area",2,2t,17,36,17,48,105.00;37.02;0.21,105.00;37.02;0.21,103.07,39.73,102.95,36.93,"Offensive
Action",True
