Match ID,Team ID,Team Name,Player From ID,Player From Name,Player To ID,Player To Name,Event ID,Event Description,Tags,Period ID,Period Description,Start Minute,Start Second,End Minute,End Second,Intersection Point,Intersection Point Norm,Start X,Start Y,End X,End Y,Next Event Description
131475,246,URUGUAY,24912.0,DARWIN NUNEZ,24553.0,RONALD ARAUJO,34,Pass,Accurate,1,1t,0,0,0,5,,,52.26,33.90,34.32,40.82,
131475,246,URUGUAY,24912.0,DARWIN NUNEZ,,,3,Set Pieces,Kick Off,1,1t,0,0,0,4,,,52.26,33.90,34.32,40.82,Pass
131475,246,URUGUAY,,,,,927,Possession Phase,,1,1t,0,0,0,15,,,,,,,Set Pieces
131475,821,PANAMA,,,,,4,Set Pieces Against,Kick Off,1,1t,0,0,0,4,,,52.74,34.10,70.68,27.18,Possession Phase
131475,246,URUGUAY,24553.0,RONALD ARAUJO,23369.0,MATHIAS OLIVERA MIRAMONTES,34,Pass,Accurate,1,1t,0,2,0,10,,,33.64,38.68,33.25,28.35,Set Pieces Against
131475,246,URUGUAY,23369.0,MATHIAS OLIVERA MIRAMONTES,26459.0,MATIAS VINA,34,Pass,Accurate,1,1t,0,6,0,14,,,50.21,21.14,59.28,3.90,Pass
131475,246,URUGUAY,45313.0,MAXIMILIANO ARAUJO,,,10,"Possession 
Lost",,1,1t,0,6,0,18,,,75.75,2.63,,,Pass
131475,821,PANAMA,16676.0,MICHAEL AMIR MURILLO BERMUDEZ,,,11,Ball Recovery,,1,1t,0,7,0,19,,,29.25,65.37,,,"Possession 
Lost"
131475,246,URUGUAY,26459.0,MATIAS VINA,45313.0,MAXIMILIANO ARAUJO,34,Pass,Accurate,1,1t,0,8,0,16,,,61.23,2.73,75.75,2.63,Ball Recovery
131475,246,URUGUAY,45313.0,MAXIMILIANO ARAUJO,,,23,"Duel 
Lost","Tackle, Offensive",1,1t,0,11,0,23,,,66.69,4.77,,,Pass
131475,821,PANAMA,16676.0,MICHAEL AMIR MURILLO BERMUDEZ,,,9,"Duel 
Won","Tackle, Defensive",1,1t,0,11,0,23,,,38.31,63.23,,,"Duel 
Lost"
131475,821,PANAMA,16676.0,MICHAEL AMIR MURILLO BERMUDEZ,54418.0,JOSE' FAJARDO NELSON,34,Pass,Accurate,1,1t,0,11,0,19,,,39.87,61.77,47.38,54.65,"Duel 
Won"
131475,821,PANAMA,71450.0,CRISTIAN JESUS MARTINEZ,,,10,"Possession 
Lost",,1,1t,0,12,0,24,,,55.18,39.55,,,Pass
131475,246,URUGUAY,29661.0,MANUEL UGARTE,,,11,Ball Recovery,,1,1t,0,13,0,25,,,49.82,28.45,,,"Possession 
Lost"
131475,821,PANAMA,54418.0,JOSE' FAJARDO NELSON,71450.0,CRISTIAN JESUS MARTINEZ,34,Pass,Accurate,1,1t,0,13,0,21,,,49.23,54.26,44.75,50.46,Ball Recovery
131475,821,PANAMA,71450.0,CRISTIAN JESUS MARTINEZ,,,34,Pass,Inaccurate,1,1t,0,14,0,22,,,46.31,49.20,55.18,39.55,Pass
131475,821,PANAMA,,,,,927,Possession Phase,,1,1t,0,15,0,20,,,,,,,Pass
131475,246,URUGUAY,29661.0,MANUEL UGARTE,24553.0,RONALD ARAUJO,34,Pass,Accurate,1,1t,0,17,0,25,,,49.43,32.15,38.41,42.87,Possession Phase
131475,246,URUGUAY,24553.0,RONALD ARAUJO,13863.0,NAHITAN NANDEZ,34,Pass,Accurate,1,1t,0,20,0,28,,,39.48,43.84,53.52,65.95,Pass
131475,246,URUGUAY,,,,,927,Possession Phase,,1,1t,0,20,0,34,,,,,,,Pass
131475,246,URUGUAY,13863.0,NAHITAN NANDEZ,24553.0,RONALD ARAUJO,34,Pass,Accurate,1,1t,0,24,0,32,,,55.18,65.27,43.38,56.21,Possession Phase
131475,246,URUGUAY,24553.0,RONALD ARAUJO,,,10,"Possession 
Lost",,1,1t,0,27,0,39,,,71.27,32.73,,,Pass
131475,821,PANAMA,71450.0,CRISTIAN JESUS MARTINEZ,,,11,Ball Recovery,,1,1t,0,28,0,40,,,33.73,35.27,,,"Possession 
Lost"
131475,246,URUGUAY,24553.0,RONALD ARAUJO,,,34,Pass,Inaccurate,1,1t,0,29,0,37,,,49.23,44.91,71.27,32.73,Ball Recovery
131475,821,PANAMA,71450.0,CRISTIAN JESUS MARTINEZ,,,704,Intercept,,1,1t,0,30,0,38,,,33.73,35.27,,,Pass
131475,821,PANAMA,71450.0,CRISTIAN JESUS MARTINEZ,52986.0,JOSE' CORDOBA,34,Pass,Accurate,1,1t,0,30,0,38,,,33.73,35.27,24.28,33.71,Intercept
131475,821,PANAMA,52986.0,JOSE' CORDOBA,,,10,"Possession 
Lost",,1,1t,0,30,0,42,,,30.13,38.29,,,Pass
131475,246,URUGUAY,16801.0,FEDERICO VALVERDE,,,11,Ball Recovery,,1,1t,0,31,0,43,,,74.87,29.71,,,"Possession 
Lost"
131475,821,PANAMA,52986.0,JOSE' CORDOBA,,,34,Pass,Inaccurate,1,1t,0,32,0,40,,,24.28,33.71,30.13,38.29,Ball Recovery
131475,246,URUGUAY,16801.0,FEDERICO VALVERDE,,,1,"Offensive
Action",,1,1t,0,33,0,59,,,75.85,29.32,,,Pass
131475,246,URUGUAY,29661.0,MANUEL UGARTE,,,1,"Offensive
Action",,1,1t,0,33,0,59,,,75.85,29.32,,,"Offensive
Action"
131475,246,URUGUAY,26459.0,MATIAS VINA,,,1,"Offensive
Action",,1,1t,0,33,0,59,,,75.85,29.32,,,"Offensive
Action"
131475,246,URUGUAY,13863.0,NAHITAN NANDEZ,,,1,"Offensive
Action",,1,1t,0,33,0,59,,,75.85,29.32,,,"Offensive
Action"
131475,246,URUGUAY,36655.0,FACUNDO PELLISTRI,,,1,"Offensive
Action",,1,1t,0,33,0,59,,,75.85,29.32,,,"Offensive
Action"
131475,246,URUGUAY,24912.0,DARWIN NUNEZ,,,1,"Offensive
Action",,1,1t,0,33,0,59,,,75.85,29.32,,,"Offensive
Action"
131475,246,URUGUAY,13443.0,GIORGIAN DE ARRASCAETA,,,1,"Offensive
Action",,1,1t,0,33,0,59,,,75.85,29.32,,,"Offensive
Action"
131475,246,URUGUAY,16801.0,FEDERICO VALVERDE,,,9,"Duel 
Won","Aerial, Offensive",1,1t,0,33,0,45,,,75.85,29.32,,,"Offensive
Action"
131475,246,URUGUAY,16801.0,FEDERICO VALVERDE,29661.0,MANUEL UGARTE,34,Pass,Accurate,1,1t,0,33,0,41,,,75.85,29.32,69.81,32.64,"Duel 
Won"
131475,821,PANAMA,71450.0,CRISTIAN JESUS MARTINEZ,,,2,"Defensive
Action",,1,1t,0,33,0,59,,,29.15,38.68,,,Pass
131475,821,PANAMA,52986.0,JOSE' CORDOBA,,,2,"Defensive
Action",,1,1t,0,33,0,59,,,29.15,38.68,,,"Defensive
Action"
131475,821,PANAMA,16685.0,JOSE' LUIS RODRIGUEZ FRANCIS,,,2,"Defensive
Action",,1,1t,0,33,0,59,,,29.15,38.68,,,"Defensive
Action"
131475,821,PANAMA,71450.0,CRISTIAN JESUS MARTINEZ,,,23,"Duel 
Lost","Aerial, Defensive",1,1t,0,33,0,45,,,29.15,38.68,,,"Defensive
Action"
131475,821,PANAMA,,,,,927,Possession Phase,,1,1t,0,34,0,36,,,,,,,"Duel 
Lost"
131475,246,URUGUAY,29661.0,MANUEL UGARTE,26459.0,MATIAS VINA,34,Pass,Accurate,1,1t,0,35,0,43,,,67.86,30.69,65.42,16.37,Possession Phase
131475,246,URUGUAY,,,,,927,Possession Phase,,1,1t,0,36,0,56,,,,,,,Pass
131475,246,URUGUAY,26459.0,MATIAS VINA,16801.0,FEDERICO VALVERDE,34,Pass,Accurate,1,1t,0,38,0,46,,,65.42,15.49,69.61,23.97,Possession Phase
131475,246,URUGUAY,16801.0,FEDERICO VALVERDE,13863.0,NAHITAN NANDEZ,34,Pass,Accurate,1,1t,0,41,0,49,,,58.30,28.84,55.28,54.36,Pass
131475,246,URUGUAY,13863.0,NAHITAN NANDEZ,36655.0,FACUNDO PELLISTRI,12,Killer Pass,"Verticalization, Without Goal",1,1t,0,43,0,55,,,55.86,62.06,102.47,50.85,Pass
131475,821,PANAMA,,,,,13,"Killer Pass
 Against","Verticalization, Without Goal",1,1t,0,43,0,55,,,49.14,5.94,2.53,17.15,Killer Pass
131475,246,URUGUAY,13863.0,NAHITAN NANDEZ,36655.0,FACUNDO PELLISTRI,34,Pass,"Accurate, To Penalty Area",1,1t,0,45,0,53,,,55.86,62.06,102.47,50.85,"Killer Pass
 Against"
131475,246,URUGUAY,36655.0,FACUNDO PELLISTRI,24912.0,DARWIN NUNEZ,100,Side Balls,"Cut Back, Without Goal",1,1t,0,46,0,58,,,102.27,49.59,99.64,39.75,Pass
131475,821,PANAMA,,,,,101,Side Balls Against,"Cut Back, Without Goal",1,1t,0,46,0,58,,,2.73,18.41,5.36,28.25,Side Balls
131475,246,URUGUAY,36655.0,FACUNDO PELLISTRI,24912.0,DARWIN NUNEZ,34,Pass,"Accurate, To Penalty Area",1,1t,0,48,0,56,,,102.27,49.59,99.64,39.75,Side Balls Against
