Match ID,Team ID,Team Name,Player From ID,Player From Name,Event ID,Event Description,Tags,Period ID,Period Description,Start Minute,Start Second,End Minute,End Second,Intersection Point,Intersection Point Norm,Start X,Start Y,End X,End Y,Next Event Description,Shot On Target
131481,245,MESSICO,29854.0,URIEL ANTUNA,5,Shot,"Promising Action, Right, From inside the Penalty Area, Off Target",1,1t,0,14,0,26,105.00;21.21;0.04,105.00;21.21;0.04,91.05,44.20,105.00,21.21,Pass,False
131481,245,MESSICO,36791.0,CARLOS RODRIGUEZ,5,Shot,"Left, From inside the Penalty Area, Off Target",1,1t,9,18,9,30,105.00;26.55;0.13,105.00;26.55;0.13,93.09,28.22,105.00,26.55,"Duel 
Won",False
131481,781,VENEZUELA,20459.0,YEFERSON SOTELDO,5,Shot,"Right, From outside the Penalty Area, Off Target",1,1t,12,47,12,59,0.00;32.50;2.79,105.00;35.50;2.79,87.08,19.49,105.00,35.50,Shot Against,False
131481,245,MESSICO,29854.0,URIEL ANTUNA,5,Shot,"On Target, Blocked, Left, From outside the Penalty Area",1,1t,14,32,14,44,105.00;34.44;0.28,105.00;34.44;0.28,83.91,42.95,86.32,41.29,"Possession 
Lost",True
131481,781,VENEZUELA,45521.0,EDUARD BELLO,5,Shot,"On Target, Blocked, Left, From outside the Penalty Area",1,1t,18,0,18,12,0.00;32.23;0.99,105.00;35.77;0.99,81.64,50.77,84.60,45.60,"Possession 
Lost",True
131481,245,MESSICO,59252.0,SANTIAGO TOMAS GIMENEZ,5,Shot,"On Target, GK Save, Big Chance, Left, From inside the Penalty Area",1,1t,18,10,18,22,105.00;36.14;0.21,105.00;36.14;0.21,91.28,31.39,93.47,31.36,Pass,True
131481,245,MESSICO,17870.0,GERARDO ARTEAGA,5,Shot,"Right, From inside the Penalty Area, Off Target",1,1t,20,37,20,49,105.00;38.12;8.50,105.00;38.12;8.50,90.49,37.06,105.00,38.12,Pass,False
131481,245,MESSICO,36791.0,CARLOS RODRIGUEZ,5,Shot,"On Target, GK Save, Big Chance, Headed Shot, From inside the Penalty Area",1,1t,23,56,24,8,105.00;32.48;1.71,105.00;32.48;1.71,96.50,33.66,103.08,32.39,Cross Against,True
131481,781,VENEZUELA,7958.0,SALOMON RONDON,5,Shot,"Post, Promising Action, Left, From inside the Penalty Area, Off Target",1,1t,33,6,33,18,0.00;30.34;0.11,105.00;37.66;0.11,92.07,22.78,105.00,37.66,Shot Against,False
131481,245,MESSICO,33523.0,LUIS CHAVEZ,5,Shot,"On Target, Blocked, Right, From outside the Penalty Area",1,1t,35,17,35,29,105.00;34.30;0.35,105.00;34.30;0.35,86.18,24.71,87.38,25.73,"Possession 
Lost",True
