Match ID,Team ID,Team Name,Player From ID,Player From Name,Event ID,Event Description,Tags,Period ID,Period Description,Start Minute,Start Second,End Minute,End Second,Intersection Point,Intersection Point Norm,Start X,Start Y,End X,End Y,Next Event Description,Shot On Target
131473,245,MESSICO,33523.0,LUIS CHAVEZ,5,Shot,"On Target, GK Save, Left, From inside the Penalty Area",1,1t,2,58,3,10,0.00;36.03;0.21,105.00;31.97;0.21,92.07,35.08,101.89,35.90,Pass,True
131473,820,GIAMAICA,31131.0,SHAMAR AMARO NICHOLSON,5,Shot,"Promising Action, Right, From inside the Penalty Area, Off Target",1,1t,4,5,4,17,105.00;30.92;5.50,105.00;30.92;5.50,92.79,41.23,105.00,30.92,Shot Against,False
131473,820,GIAMAICA,14171.0,KASEY REMEL PALMER,5,Shot,"Right, From outside the Penalty Area, Off Target",1,1t,11,22,11,34,105.00;40.37;4.50,105.00;40.37;4.50,86.73,30.56,105.00,40.37,Shot Against,False
131473,245,MESSICO,59252.0,SANTIAGO TOMAS GIMENEZ,5,Shot,"Promising Action, Headed Shot, From inside the Penalty Area, Off Target",1,1t,14,0,14,12,0.00;28.58;0.30,105.00;39.42;0.30,100.18,37.64,105.00,39.42,Ball Line Out,False
131473,820,GIAMAICA,31131.0,SHAMAR AMARO NICHOLSON,5,Shot,"Big Chance, Headed Shot, From inside the Penalty Area, Off Target",1,1t,20,6,20,18,105.00;27.66;0.22,105.00;27.66;0.22,97.61,34.46,105.00,27.66,Ball Line Out,False
131473,820,GIAMAICA,12817.0,DEMARAI GRAY,5,Shot,"Right, From outside the Penalty Area, Off Target, Deflected",1,1t,23,33,23,45,105.00;20.48;0.19,105.00;20.48;0.19,88.37,18.67,90.82,23.20,Shot Against,False
131473,820,GIAMAICA,81731.0,DEXTER JOENG WOO LEMBIKISA,5,Shot,"On Target, GK Save, Promising Action, Right, From inside the Penalty Area",1,1t,25,8,25,20,105.00;36.37;0.28,105.00;36.37;0.28,90.63,49.85,101.49,36.58,Shot Against,True
131473,820,GIAMAICA,58438.0,BOBBY ARMANI DE CORDOVA-REID,5,Shot,"On Target, Blocked, Right, From outside the Penalty Area",1,1t,36,15,36,27,105.00;33.91;1.02,105.00;33.91;1.02,84.68,45.23,92.41,40.15,GK Claim,True
131473,245,MESSICO,33519.0,CESAR MONTES,5,Shot,"Right, From outside the Penalty Area, Off Target",1,1t,42,13,42,25,0.00;37.73;4.50,105.00;30.27;4.50,68.26,47.90,105.00,30.27,Possession Phase,False
131473,245,MESSICO,33525.0,LUIS ROMO,5,Shot,"Right, From outside the Penalty Area, Off Target",1,1t,45,41,45,53,0.00;27.55;1.19,105.00;40.45;1.19,87.45,32.00,105.00,40.45,Ball Line Out,False
