Match ID,Team ID,Team Name,Player From ID,Player From Name,Player To ID,Player To Name,Event ID,Event Description,Tags,Period ID,Period Description,Start Minute,Start Second,End Minute,End Second,Intersection Point,Intersection Point Norm,Start X,Start Y,End X,End Y,Next Event Description
132289,510,AUSTRIA,15798.0,KONRAD LAIMER,20289.0,CHRISTOPH BAUMGARTNER,34,Pass,Accurate,1,1t,0,0,0,4,,,52.26,33.41,54.40,35.42,
132289,510,AUSTRIA,20289.0,CHRISTOPH BAUMGARTNER,27994.0,NICOLAS SEIWALD,34,Pass,Accurate,1,1t,0,0,0,7,,,55.23,34.59,46.93,31.51,Pass
132289,510,AUSTRIA,27994.0,NICOLAS SEIWALD,16840.0,PHILLIPP MWENE,34,Pass,Accurate,1,1t,0,0,0,8,,,46.93,31.51,45.51,19.90,Pass
132289,510,AUSTRIA,16840.0,PHILLIPP MWENE,,,10,"Possession 
Lost",,1,1t,0,0,0,11,,,71.11,34.00,,,Pass
132289,510,AUSTRIA,15798.0,KONRAD LAIMER,,,3,Set Pieces,Kick Off,1,1t,0,0,0,3,,,52.26,33.41,54.40,35.42,"Possession 
Lost"
132289,510,AUSTRIA,,,,,927,Possession Phase,,1,1t,0,0,0,6,,,,,,,Set Pieces
132289,579,TURCHIA,,,,,4,Set Pieces Against,Kick Off,1,1t,0,0,0,3,,,52.74,34.59,50.60,32.58,Possession Phase
132289,579,TURCHIA,36107.0,ISMAIL YUKSEK,,,11,Ball Recovery,,1,1t,0,0,0,12,,,33.89,34.00,,,Set Pieces Against
132289,510,AUSTRIA,16840.0,PHILLIPP MWENE,,,34,Pass,Inaccurate,1,1t,0,1,0,9,,,45.51,19.90,71.11,34.00,Ball Recovery
132289,579,TURCHIA,36107.0,ISMAIL YUKSEK,,,704,Intercept,,1,1t,0,2,0,10,,,33.89,34.00,,,Pass
132289,510,AUSTRIA,20289.0,CHRISTOPH BAUMGARTNER,,,2,"Defensive
Action",,1,1t,0,3,0,33,,,71.11,34.00,,,Intercept
132289,510,AUSTRIA,27994.0,NICOLAS SEIWALD,,,2,"Defensive
Action",,1,1t,0,3,0,33,,,71.11,34.00,,,"Defensive
Action"
132289,579,TURCHIA,36107.0,ISMAIL YUKSEK,,,1,"Offensive
Action",,1,1t,0,3,0,33,,,33.89,34.00,,,"Defensive
Action"
132289,579,TURCHIA,21550.0,ORKUN KOKCU,,,1,"Offensive
Action",,1,1t,0,3,0,33,,,33.89,34.00,,,"Offensive
Action"
132289,579,TURCHIA,31264.0,KENAN YILDIZ,,,1,"Offensive
Action",,1,1t,0,3,0,33,,,33.89,34.00,,,"Offensive
Action"
132289,579,TURCHIA,21530.0,MERT GUNOK,,,1,"Offensive
Action",,1,1t,0,3,0,33,,,33.89,34.00,,,"Offensive
Action"
132289,579,TURCHIA,17563.0,MERT MULDUR,,,1,"Offensive
Action",,1,1t,0,3,0,33,,,33.89,34.00,,,"Offensive
Action"
132289,579,TURCHIA,29786.0,BARIS ALPER YILMAZ,,,1,"Offensive
Action",,1,1t,0,3,0,33,,,33.89,34.00,,,"Offensive
Action"
132289,579,TURCHIA,34287.0,ARDA GULER,,,1,"Offensive
Action",,1,1t,0,3,0,33,,,33.89,34.00,,,"Offensive
Action"
132289,579,TURCHIA,36107.0,ISMAIL YUKSEK,21550.0,ORKUN KOKCU,34,Pass,Accurate,1,1t,0,3,0,11,,,33.89,34.00,43.02,37.79,"Offensive
Action"
132289,579,TURCHIA,21550.0,ORKUN KOKCU,31264.0,KENAN YILDIZ,34,Pass,Accurate,1,1t,0,4,0,12,,,43.02,37.79,49.77,28.67,Pass
132289,579,TURCHIA,31264.0,KENAN YILDIZ,,,34,Pass,Inaccurate,1,1t,0,6,0,14,,,49.77,28.67,35.67,34.71,Pass
132289,579,TURCHIA,,,,,927,Possession Phase,,1,1t,0,6,0,30,,,,,,,Pass
132289,510,AUSTRIA,20289.0,CHRISTOPH BAUMGARTNER,,,34,Pass,"Inaccurate, To Penalty Area",1,1t,0,9,0,17,,,73.95,30.21,96.59,28.79,Possession Phase
132289,579,TURCHIA,21530.0,MERT GUNOK,,,15,GK Claim,GK Sweeper,1,1t,0,13,0,20,,,8.41,39.21,,,Pass
132289,579,TURCHIA,21530.0,MERT GUNOK,17563.0,MERT MULDUR,34,Pass,Accurate,1,1t,0,16,0,24,,,12.80,40.04,27.73,65.39,GK Claim
132289,579,TURCHIA,21530.0,MERT GUNOK,17563.0,MERT MULDUR,14,GK Play,Thrown by hand,1,1t,0,16,0,23,,,12.80,40.04,27.73,65.39,Pass
132289,579,TURCHIA,17563.0,MERT MULDUR,29786.0,BARIS ALPER YILMAZ,34,Pass,Accurate,1,1t,0,18,0,26,,,27.73,65.39,49.66,64.21,GK Play
132289,579,TURCHIA,29786.0,BARIS ALPER YILMAZ,34287.0,ARDA GULER,34,Pass,Accurate,1,1t,0,19,0,27,,,49.66,64.21,61.15,57.69,Pass
132289,579,TURCHIA,34287.0,ARDA GULER,29786.0,BARIS ALPER YILMAZ,34,Pass,"Accurate, To Penalty Area",1,1t,0,24,0,32,,,74.31,65.39,97.77,46.68,Pass
132289,510,AUSTRIA,27994.0,NICOLAS SEIWALD,,,9,"Duel 
Won","Tackle, Defensive",1,1t,0,26,0,38,,,7.23,21.32,,,Pass
