Match ID,Team ID,Team Name,Player From ID,Player From Name,Player To ID,Player To Name,Event ID,Event Description,Tags,Period ID,Period Description,Start Minute,Start Second,End Minute,End Second,Intersection Point,Intersection Point Norm,Start X,Start Y,End X,End Y,Next Event Description
131482,819,STATI UNITI,23343.0,GIOVANNI REYNA,26314.0,TIM REAM,34,Pass,Accurate,1,1t,0,0,0,5,,,52.67,33.89,32.56,31.89,
131482,819,STATI UNITI,23343.0,GIOVANNI REYNA,,,3,Set Pieces,Kick Off,1,1t,0,0,0,4,,,52.67,33.89,32.56,31.89,Pass
131482,819,STATI UNITI,,,,,927,Possession Phase,,1,1t,0,0,0,14,,,,,,,Set Pieces
131482,821,PANAMA,,,,,4,Set Pieces Against,Kick Off,1,1t,0,0,0,4,,,52.33,34.11,72.44,36.11,Possession Phase
131482,819,STATI UNITI,26314.0,TIM REAM,,,34,Pass,Inaccurate,1,1t,0,1,0,9,,,34.33,31.33,84.89,56.89,Set Pieces Against
131482,821,PANAMA,93497.0,RODERICK ALONSO MILLER MOLINA,,,704,Intercept,,1,1t,0,4,0,12,,,20.11,11.11,,,Pass
131482,821,PANAMA,93497.0,RODERICK ALONSO MILLER MOLINA,,,34,Pass,Inaccurate,1,1t,0,4,0,12,,,20.11,11.11,32.44,5.11,Intercept
131482,819,STATI UNITI,17390.0,WESTON MCKENNIE,36637.0,JOE SCALLY,34,Pass,Accurate,1,1t,0,6,0,14,,,72.56,62.89,82.00,61.00,Pass
131482,819,STATI UNITI,36637.0,JOE SCALLY,17803.0,TIMOTHY WEAH,34,Pass,Accurate,1,1t,0,8,0,16,,,80.11,66.00,84.89,66.00,Pass
131482,819,STATI UNITI,17803.0,TIMOTHY WEAH,,,23,"Duel 
Lost","Tackle, Offensive",1,1t,0,10,0,22,,,84.89,66.00,,,Pass
131482,821,PANAMA,16682.0,ERIC JAVIER DAVIS GRAJALES,,,9,"Duel 
Won","Tackle, Defensive",1,1t,0,10,0,22,,,20.11,2.00,,,"Duel 
Lost"
131482,821,PANAMA,16682.0,ERIC JAVIER DAVIS GRAJALES,,,738,Ball Line Out,,1,1t,0,11,0,17,,,20.22,0.00,,,"Duel 
Won"
131482,819,STATI UNITI,36637.0,JOE SCALLY,17390.0,WESTON MCKENNIE,34,Pass,Accurate,1,1t,0,18,0,26,,,83.56,68.00,90.56,63.33,Ball Line Out
131482,819,STATI UNITI,17390.0,WESTON MCKENNIE,,,100,Side Balls,"Cross, Without Goal",1,1t,0,20,0,32,,,100.00,63.33,100.44,39.11,Pass
131482,821,PANAMA,,,,,101,Side Balls Against,"Cross, Without Goal",1,1t,0,20,0,32,,,5.00,4.67,4.56,28.89,Side Balls
131482,819,STATI UNITI,36637.0,JOE SCALLY,,,3,Set Pieces,Throw-in,1,1t,0,21,0,27,,,83.56,68.00,90.56,63.33,Side Balls Against
131482,821,PANAMA,,,,,4,Set Pieces Against,Throw-in,1,1t,0,21,0,27,,,21.44,0.00,14.44,4.67,Set Pieces
131482,819,STATI UNITI,17390.0,WESTON MCKENNIE,,,34,Pass,"Inaccurate, To Penalty Area",1,1t,0,22,0,30,,,100.00,63.33,100.44,39.11,Set Pieces Against
131482,819,STATI UNITI,,,,,927,Possession Phase,,1,1t,0,22,0,30,,,,,,,Pass
131482,821,PANAMA,50441.0,ORLANDO MOSQUERA,,,704,Intercept,,1,1t,0,22,0,30,,,4.56,28.89,,,Possession Phase
131482,819,STATI UNITI,17390.0,WESTON MCKENNIE,,,20,Cross,Without Goal,1,1t,0,23,0,35,,,100.00,63.33,100.44,39.11,Intercept
131482,821,PANAMA,50441.0,ORLANDO MOSQUERA,,,21,Cross Against,Without Goal,1,1t,0,23,0,35,,,5.00,4.67,4.56,28.89,Cross
131482,821,PANAMA,50441.0,ORLANDO MOSQUERA,,,15,GK Claim,GK Sweeper,1,1t,0,25,0,32,,,4.56,28.89,,,Cross Against
131482,819,STATI UNITI,17799.0,TYLER ADAMS,,,23,"Duel 
Lost",Without Goal Foul,1,1t,0,27,0,39,,,79.33,43.56,,,GK Claim
131482,821,PANAMA,55914.0,ADALBERTO ELIECER CARRASQUILLA ALCAZAR,,,9,"Duel 
Won",Without Goal Foul,1,1t,0,27,0,39,,,25.67,24.44,,,"Duel 
Lost"
131482,821,PANAMA,50441.0,ORLANDO MOSQUERA,55914.0,ADALBERTO ELIECER CARRASQUILLA ALCAZAR,34,Pass,Accurate,1,1t,0,27,0,35,,,13.22,32.56,25.67,24.44,"Duel 
Won"
131482,821,PANAMA,50441.0,ORLANDO MOSQUERA,55914.0,ADALBERTO ELIECER CARRASQUILLA ALCAZAR,14,GK Play,Thrown by hand,1,1t,0,27,0,34,,,13.22,32.56,25.67,24.44,Pass
131482,819,STATI UNITI,17799.0,TYLER ADAMS,,,19,Foul,Generic,1,1t,0,30,0,37,,,79.33,43.56,,,GK Play
131482,821,PANAMA,55914.0,ADALBERTO ELIECER CARRASQUILLA ALCAZAR,,,24,Foul Suffered,Generic,1,1t,0,30,0,37,,,25.67,24.44,,,Foul
131482,821,PANAMA,,,,,927,Possession Phase,,1,1t,0,30,0,32,,,,,,,Foul Suffered
131482,819,STATI UNITI,,,,,284,Video interruption,,1,1t,0,56,1,2,,,,,,,Possession Phase
131482,819,STATI UNITI,26314.0,TIM REAM,,,2,"Defensive
Action",Promising Action,1,1t,1,4,1,22,,,69.78,45.78,,,Video interruption
131482,819,STATI UNITI,36635.0,MATT TURNER,,,2,"Defensive
Action",Promising Action,1,1t,1,4,1,22,,,69.78,45.78,,,"Defensive
Action"
131482,821,PANAMA,55914.0,ADALBERTO ELIECER CARRASQUILLA ALCAZAR,,,1,"Offensive
Action",Promising Action,1,1t,1,4,1,22,,,35.22,22.22,,,"Defensive
Action"
131482,821,PANAMA,93497.0,RODERICK ALONSO MILLER MOLINA,,,1,"Offensive
Action",Promising Action,1,1t,1,4,1,22,,,35.22,22.22,,,"Offensive
Action"
131482,821,PANAMA,86392.0,EDUARDO ANTONIO GUERRERO LOZCANO,,,1,"Offensive
Action",Promising Action,1,1t,1,4,1,22,,,35.22,22.22,,,"Offensive
Action"
131482,821,PANAMA,16678.0,EDGAR YOEL BARCENAS HERRERA,,,1,"Offensive
Action",Promising Action,1,1t,1,4,1,22,,,35.22,22.22,,,"Offensive
Action"
131482,821,PANAMA,55914.0,ADALBERTO ELIECER CARRASQUILLA ALCAZAR,93497.0,RODERICK ALONSO MILLER MOLINA,34,Pass,Accurate,1,1t,1,4,1,12,,,39.44,20.67,32.67,8.00,"Offensive
Action"
131482,821,PANAMA,,,,,927,Possession Phase,,1,1t,1,7,1,19,,,,,,,Pass
131482,821,PANAMA,93497.0,RODERICK ALONSO MILLER MOLINA,86392.0,EDUARDO ANTONIO GUERRERO LOZCANO,34,Pass,"Accurate, To Penalty Area",1,1t,1,8,1,16,,,32.67,8.00,102.89,18.00,Possession Phase
131482,821,PANAMA,86392.0,EDUARDO ANTONIO GUERRERO LOZCANO,,,34,Pass,"Inaccurate, To Penalty Area",1,1t,1,11,1,19,,,102.89,18.00,97.44,32.78,Pass
131482,819,STATI UNITI,26314.0,TIM REAM,,,704,Intercept,,1,1t,1,12,1,20,,,7.56,35.22,,,Pass
131482,819,STATI UNITI,26314.0,TIM REAM,,,7,"Decisive
 Action",,1,1t,1,13,1,25,,,7.11,35.67,,,Intercept
131482,819,STATI UNITI,,,,,6,Shot Against,"Right, From inside the Penalty Area, Off Target",1,1t,1,15,1,27,0.00;34.78;2.93,0.00;34.78;2.93,13.11,30.67,0.00,34.78,"Decisive
 Action"
131482,821,PANAMA,16678.0,EDGAR YOEL BARCENAS HERRERA,,,5,Shot,"Right, From inside the Penalty Area, Off Target",1,1t,1,15,1,27,0.00;34.78;2.93,105.00;33.22;2.93,91.89,37.33,105.00,33.22,Shot Against
131482,821,PANAMA,16678.0,EDGAR YOEL BARCENAS HERRERA,,,738,Ball Line Out,,1,1t,1,16,1,22,,,105.00,32.11,,,Shot
131482,819,STATI UNITI,36635.0,MATT TURNER,,,739,GK Position,,1,1t,1,17,1,24,,,0.99,34.11,,,Ball Line Out
131482,819,STATI UNITI,,,,,284,Video interruption,,1,1t,1,59,2,5,,,,,,,GK Position
131482,819,STATI UNITI,17799.0,TYLER ADAMS,,,34,Pass,"Inaccurate, Line Out",1,1t,2,5,2,13,,,57.44,18.33,72.11,0.00,Video interruption
131482,819,STATI UNITI,17799.0,TYLER ADAMS,,,10,"Possession 
Lost","Ball Out, Own Possession lost",1,1t,2,5,2,17,,,72.11,0.00,,,Pass
131482,821,PANAMA,,,,,11,Ball Recovery,,1,1t,2,6,2,18,,,32.89,68.00,,,"Possession 
Lost"
131482,819,STATI UNITI,17799.0,TYLER ADAMS,,,738,Ball Line Out,,1,1t,2,8,2,14,,,72.11,0.00,,,Ball Recovery
131482,819,STATI UNITI,,,,,927,Possession Phase,,1,1t,2,8,2,11,,,,,,,Ball Line Out
131482,821,PANAMA,86392.0,EDUARDO ANTONIO GUERRERO LOZCANO,,,10,"Possession 
Lost",,1,1t,2,19,2,31,,,58.00,59.44,,,Possession Phase
131482,819,STATI UNITI,24935.0,CHRISTOPHER JEFFREY RICHARDS,,,11,Ball Recovery,,1,1t,2,20,2,32,,,47.00,8.56,,,"Possession 
Lost"
131482,821,PANAMA,16676.0,MICHAEL AMIR MURILLO BERMUDEZ,86392.0,EDUARDO ANTONIO GUERRERO LOZCANO,34,Pass,Accurate,1,1t,2,21,2,29,,,38.89,68.00,58.00,59.44,Ball Recovery
131482,819,STATI UNITI,17799.0,TYLER ADAMS,,,9,"Duel 
Won","Aerial, Defensive",1,1t,2,22,2,34,,,47.00,8.56,,,Pass
