Match ID,Team ID,Team Name,Player From ID,Player From Name,Player To ID,Player To Name,Event ID,Event Description,Tags,Period ID,Period Description,Start Minute,Start Second,End Minute,End Second,Intersection Point,Intersection Point Norm,Start X,Start Y,End X,End Y,Next Event Description
131373,423,FRANCIA,,,,,4,Set Pieces Against,Kick Off,1,1t,0,0,0,4,,,52.57,33.93,51.92,34.43,
131373,488,POLONIA,20280.0,SEBASTIAN SZYMANSKI,6420.0,PIOTR ZIELINSKI,34,Pass,Accurate,1,1t,0,0,0,5,,,52.43,34.07,53.08,33.57,Set Pieces Against
131373,488,POLONIA,6420.0,PIOTR ZIELINSKI,7449.0,ROBERT LEWANDOWSKI,34,Pass,Accurate,1,1t,0,0,0,7,,,56.96,38.60,57.97,46.29,Pass
131373,488,POLONIA,20280.0,SEBASTIAN SZYMANSKI,,,3,Set Pieces,Kick Off,1,1t,0,0,0,4,,,52.43,34.07,53.08,33.57,Pass
131373,488,POLONIA,,,,,927,Possession Phase,,1,1t,0,0,0,57,,,,,,,Set Pieces
131373,488,POLONIA,7449.0,ROBERT LEWANDOWSKI,13395.0,JAN BEDNAREK,34,Pass,Accurate,1,1t,0,1,0,9,,,57.10,45.64,40.63,48.81,Possession Phase
131373,488,POLONIA,13395.0,JAN BEDNAREK,23936.0,JAKUB MODER,34,Pass,Accurate,1,1t,0,4,0,12,,,40.13,50.03,39.91,40.54,Pass
131373,488,POLONIA,23936.0,JAKUB MODER,13396.0,PAWEL DAWIDOWICZ,34,Pass,Accurate,1,1t,0,5,0,13,,,39.05,39.46,24.67,33.71,Pass
131373,488,POLONIA,13396.0,PAWEL DAWIDOWICZ,27368.0,JAKUB KIWIOR,34,Pass,Accurate,1,1t,0,9,0,17,,,24.67,31.92,18.20,23.58,Pass
131373,488,POLONIA,27368.0,JAKUB KIWIOR,26256.0,NICOLA ZALEWSKI,34,Pass,Accurate,1,1t,0,11,0,19,,,17.69,17.90,30.21,3.31,Pass
131373,488,POLONIA,26256.0,NICOLA ZALEWSKI,23936.0,JAKUB MODER,34,Pass,Accurate,1,1t,0,13,0,21,,,31.00,7.62,27.26,19.19,Pass
131373,488,POLONIA,23936.0,JAKUB MODER,27368.0,JAKUB KIWIOR,34,Pass,Accurate,1,1t,0,20,0,28,,,31.43,27.10,30.21,19.26,Pass
131373,488,POLONIA,27368.0,JAKUB KIWIOR,26256.0,NICOLA ZALEWSKI,34,Pass,Accurate,1,1t,0,22,0,30,,,30.85,16.39,36.03,2.66,Pass
131373,423,FRANCIA,,,,,13,"Killer Pass
 Against","Verticalization, Without Goal",1,1t,0,26,0,38,,,69.90,36.52,53.65,29.18,Pass
131373,488,POLONIA,26256.0,NICOLA ZALEWSKI,7449.0,ROBERT LEWANDOWSKI,12,Killer Pass,"Verticalization, Without Goal",1,1t,0,26,0,38,,,35.10,31.48,51.35,38.82,"Killer Pass
 Against"
131373,488,POLONIA,26256.0,NICOLA ZALEWSKI,7449.0,ROBERT LEWANDOWSKI,34,Pass,Accurate,1,1t,0,28,0,36,,,35.10,31.48,51.35,38.82,Killer Pass
131373,488,POLONIA,7449.0,ROBERT LEWANDOWSKI,,,34,Pass,"Inaccurate, To Penalty Area",1,1t,0,32,0,40,,,56.02,40.76,95.94,51.11,Pass
131373,423,FRANCIA,21438.0,MIKE MAIGNAN,,,10,"Possession 
Lost",,1,1t,0,53,1,5,,,91.55,5.32,,,Pass
131373,488,POLONIA,13395.0,JAN BEDNAREK,,,11,Ball Recovery,,1,1t,0,54,1,6,,,13.45,62.68,,,"Possession 
Lost"
131373,423,FRANCIA,21438.0,MIKE MAIGNAN,,,34,Pass,Inaccurate,1,1t,0,55,1,3,,,14.46,33.93,91.55,5.32,Ball Recovery
131373,423,FRANCIA,21438.0,MIKE MAIGNAN,,,14,GK Play,Throw,1,1t,0,56,1,3,,,14.46,33.93,91.55,5.32,Pass
131373,423,FRANCIA,,,,,927,Possession Phase,,1,1t,0,57,1,4,,,,,,,GK Play
131373,488,POLONIA,13395.0,JAN BEDNAREK,,,704,Intercept,,1,1t,1,0,1,8,,,13.45,62.68,,,Possession Phase
131373,488,POLONIA,13395.0,JAN BEDNAREK,6966.0,LUKASZ SKORUPSKI,34,Pass,Accurate,1,1t,1,1,1,9,,,13.45,62.68,3.60,40.90,Intercept
131373,488,POLONIA,6966.0,LUKASZ SKORUPSKI,23936.0,JAKUB MODER,34,Pass,Accurate,1,1t,1,4,1,12,,,3.67,38.89,17.62,33.14,Pass
131373,488,POLONIA,6966.0,LUKASZ SKORUPSKI,23936.0,JAKUB MODER,14,GK Play,Pass,1,1t,1,4,1,11,,,3.67,38.89,17.62,33.14,Pass
131373,488,POLONIA,,,,,927,Possession Phase,,1,1t,1,4,1,26,,,,,,,GK Play
131373,488,POLONIA,23936.0,JAKUB MODER,27368.0,JAKUB KIWIOR,34,Pass,Accurate,1,1t,1,8,1,16,,,19.99,30.48,21.36,17.40,Possession Phase
131373,488,POLONIA,27368.0,JAKUB KIWIOR,6966.0,LUKASZ SKORUPSKI,34,Pass,Accurate,1,1t,1,10,1,18,,,26.25,13.80,3.09,24.22,Pass
131373,488,POLONIA,6966.0,LUKASZ SKORUPSKI,13396.0,PAWEL DAWIDOWICZ,34,Pass,Accurate,1,1t,1,15,1,23,,,2.45,23.65,8.85,37.67,Pass
131373,488,POLONIA,6966.0,LUKASZ SKORUPSKI,13396.0,PAWEL DAWIDOWICZ,14,GK Play,Pass,1,1t,1,16,1,23,,,2.45,23.65,8.85,37.67,Pass
131373,488,POLONIA,13396.0,PAWEL DAWIDOWICZ,13395.0,JAN BEDNAREK,34,Pass,Accurate,1,1t,1,18,1,26,,,9.57,47.15,1.80,52.47,GK Play
131373,488,POLONIA,13395.0,JAN BEDNAREK,,,10,"Possession 
Lost",,1,1t,1,19,1,31,,,40.78,56.43,,,Pass
131373,423,FRANCIA,30184.0,WILLIAM SALIBA,,,11,Ball Recovery,,1,1t,1,20,1,32,,,64.22,11.57,,,"Possession 
Lost"
131373,488,POLONIA,13395.0,JAN BEDNAREK,,,34,Pass,Inaccurate,1,1t,1,21,1,29,,,1.80,54.99,40.78,56.43,Ball Recovery
131373,423,FRANCIA,30184.0,WILLIAM SALIBA,,,704,Intercept,,1,1t,1,22,1,30,,,64.22,11.57,,,Pass
131373,423,FRANCIA,30184.0,WILLIAM SALIBA,17930.0,AURELIEN TCHOUAMENI,34,Pass,Accurate,1,1t,1,22,1,30,,,64.22,11.57,70.84,24.58,Intercept
131373,423,FRANCIA,30184.0,WILLIAM SALIBA,,,1,"Offensive
Action",,1,1t,1,23,1,52,,,64.22,11.57,,,Pass
131373,423,FRANCIA,17930.0,AURELIEN TCHOUAMENI,,,1,"Offensive
Action",,1,1t,1,23,1,52,,,64.22,11.57,,,"Offensive
Action"
