Match ID,Team ID,Team Name,Player From ID,Player From Name,Event ID,Event Description,Tags,Period ID,Period Description,Start Minute,Start Second,End Minute,End Second,Intersection Point,Intersection Point Norm,Start X,Start Y,End X,End Y,Next Event Description,Shot On Target
131476,787,PARAGUAY,113190.0,ALEX ARCE,5,Shot,"Left, From outside the Penalty Area, Off Target",1,1t,2,28,2,40,105.00;30.50;6.50,105.00;30.50;6.50,77.48,41.35,105.00,30.50,Shot Against,False
131476,414,COLOMBIA,65047.0,RICHARD RIOS MONTOYA,5,Shot,"Right, From outside the Penalty Area, Off Target",1,1t,4,40,4,52,0.00;28.41;0.90,105.00;39.59;0.90,79.51,49.22,105.00,39.59,"Offensive
Action",False
131476,414,COLOMBIA,30367.0,DANIEL MUNOZ,5,Shot,"Headed Shot, From inside the Penalty Area, Off Target",1,1t,6,31,6,43,0.00;27.46;0.25,105.00;40.54;0.25,94.51,40.48,105.00,40.54,"Duel 
Won",False
131476,787,PARAGUAY,113190.0,ALEX ARCE,5,Shot,"Headed Shot, From inside the Penalty Area, Off Target",1,1t,9,23,9,35,105.00;48.92;0.10,105.00;48.92;0.10,99.47,38.00,105.00,48.92,"Duel 
Won",False
131476,787,PARAGUAY,26480.0,JULIO ENCISO,5,Shot,"On Target, GK Save, Right, Direct Free Kick, From outside the Penalty Area",1,1t,16,38,16,50,105.00;30.87;0.28,105.00;30.87;0.28,83.30,16.16,103.08,31.24,Shot Against,True
131476,787,PARAGUAY,11339.0,FABIAN BALBUENA,5,Shot,"Left, From inside the Penalty Area, Off Target",1,1t,16,40,16,52,105.00;28.12;1.68,105.00;28.12;1.68,101.65,26.65,105.00,28.12,Shot Against,False
131476,414,COLOMBIA,14259.0,DAVINSON SANCHEZ,5,Shot,"Headed Shot, From inside the Penalty Area, Off Target",1,1t,19,6,19,18,0.00;27.46;5.50,105.00;40.54;5.50,90.73,33.05,105.00,40.54,"Duel 
Lost",False
131476,787,PARAGUAY,26480.0,JULIO ENCISO,5,Shot,"On Target, Blocked, Right, From outside the Penalty Area",1,1t,20,23,20,35,105.00;34.16;1.06,105.00;34.16;1.06,80.24,33.20,87.64,34.29,Shot Against,True
131476,787,PARAGUAY,113190.0,ALEX ARCE,5,Shot,"Right, From outside the Penalty Area, Off Target, Deflected",1,1t,22,19,22,31,105.00;44.14;0.10,105.00;44.14;0.10,78.93,32.47,81.88,33.08,Shot Against,False
131476,787,PARAGUAY,26480.0,JULIO ENCISO,5,Shot,"Right, From outside the Penalty Area, Off Target",1,1t,27,47,27,59,105.00;38.21;7.50,105.00;38.21;7.50,85.63,18.49,105.00,38.21,Shot Against,False
