Match ID,Team ID,Team Name,Player From ID,Player From Name,Event ID,Event Description,Tags,Period ID,Period Description,Start Minute,Start Second,End Minute,End Second,Intersection Point,Intersection Point Norm,Start X,Start Y,End X,End Y,Next Event Description,Shot On Target
132291,1,ITALIA,6167.0,STEPHAN EL SHAARAWY,5,Shot,"On Target, Blocked, Left, From inside the Penalty Area",1,1t,16,3,16,15,105.00;31.65;0.51,105.00;31.65;0.51,93.23,19.80,99.63,27.57,Set Pieces Against,True
132291,418,SVIZZERA,7809.0,BREEL EMBOLO,5,Shot,"On Target, GK Save, Big Chance, Right, From inside the Penalty Area",1,1t,23,24,23,36,0.00;31.31;2.01,105.00;36.69;2.01,92.95,24.51,98.71,32.51,Shot Against,True
132291,418,SVIZZERA,24817.0,DAN NDOYE,5,Shot,"On Target, Blocked, Left, From inside the Penalty Area",1,1t,23,29,23,41,0.00;34.05;0.18,105.00;33.95;0.18,94.75,43.49,97.25,41.98,Shot Against,True
132291,418,SVIZZERA,10289.0,REMO FREULER,5,Shot,"On Target, Blocked, Right, From outside the Penalty Area",1,1t,23,33,23,45,0.00;35.38;0.02,105.00;32.62;0.02,80.07,37.12,93.47,35.32,"Possession 
Lost",True
132291,418,SVIZZERA,7809.0,BREEL EMBOLO,5,Shot,"On Target, Blocked, Left, From outside the Penalty Area",1,1t,24,57,25,9,0.00;35.80;1.78,105.00;32.20;1.78,79.51,28.67,86.32,29.52,"Possession 
Lost",True
132291,1,ITALIA,11798.0,FEDERICO CHIESA,5,Shot,"Right, From inside the Penalty Area, Off Target, Deflected",1,1t,25,27,25,39,105.00;22.32;0.04,105.00;22.32;0.04,95.30,22.71,100.69,30.21,"Dribbling
 Suffered",False
132291,418,SVIZZERA,24817.0,DAN NDOYE,5,Shot,"On Target, Blocked, Right, From inside the Penalty Area",1,1t,27,14,27,26,0.00;33.95;0.45,105.00;34.05;0.45,94.61,46.12,96.98,44.28,"Possession 
Lost",True
132291,418,SVIZZERA,7798.0,FABIAN SCHAR,5,Shot,"On Target, Blocked, Left, From inside the Penalty Area",1,1t,30,55,31,7,0.00;33.84;0.45,105.00;34.16;0.45,93.64,48.06,96.06,45.31,Shot Against,True
132291,418,SVIZZERA,8585.0,RICARDO RODRIGUEZ,5,Shot,"Left, From outside the Penalty Area, Off Target",1,1t,31,4,31,16,0.00;34.14;3.24,105.00;33.86;3.24,79.65,22.02,105.00,33.86,Shot Against,False
132291,418,SVIZZERA,10289.0,REMO FREULER,25,Goal,"Left, From inside the Penalty Area, Offensive Action",1,1t,34,54,36,30,0.00;36.53;0.08,105.00;31.47;0.08,96.83,28.67,98.97,29.64,"Offensive
Action",False
132291,418,SVIZZERA,10289.0,REMO FREULER,5,Shot,"On Target, Goal, Promising Action, Left, From inside the Penalty Area, Deflected",1,1t,36,18,36,30,0.00;36.53;0.08,105.00;31.47;0.08,96.83,28.67,98.97,29.64,Shot Against,True
132291,418,SVIZZERA,24663.0,FABIAN RIEDER,5,Shot,"On Target, GK Save, Left, Direct Free Kick, From outside the Penalty Area",1,1t,45,10,45,22,0.00;30.48;1.15,105.00;37.52;1.15,87.13,57.75,103.34,37.27,Set Pieces,True
132291,418,SVIZZERA,23932.0,RUBEN VARGAS,25,Goal,"Right, From inside the Penalty Area, Offensive Action",2,2t,0,6,0,36,105.00;36.88;2.21,105.00;36.88;2.21,91.01,21.60,105.00,36.88,Pass,False
132291,418,SVIZZERA,23932.0,RUBEN VARGAS,5,Shot,"On Target, Goal, Right, From inside the Penalty Area",2,2t,0,24,0,36,105.00;36.88;2.21,105.00;36.88;2.21,91.01,21.60,105.00,36.88,Shot Against,True
132291,1,ITALIA,11798.0,FEDERICO CHIESA,5,Shot,"On Target, Blocked, Left, From outside the Penalty Area",2,2t,7,23,7,35,0.00;33.84;0.15,105.00;34.16;0.15,80.76,34.07,83.87,34.40,Possession Phase,True
132291,418,SVIZZERA,8585.0,RICARDO RODRIGUEZ,5,Shot,"On Target, Blocked, Left, From outside the Penalty Area",2,2t,9,16,9,28,105.00;34.16;0.41,105.00;34.16;0.41,77.57,24.65,82.15,26.76,Shot Against,True
132291,1,ITALIA,8131.0,BRYAN CRISTANTE,5,Shot,"On Target, Blocked, Right, From outside the Penalty Area",2,2t,10,37,10,49,0.00;36.44;0.08,105.00;31.56;0.08,77.85,39.05,90.82,35.32,"Possession 
Lost",True
132291,418,SVIZZERA,24817.0,DAN NDOYE,5,Shot,"Left, From outside the Penalty Area, Off Target",2,2t,13,40,13,52,105.00;27.84;4.50,105.00;27.84;4.50,83.25,45.29,105.00,27.84,Shot Against,False
132291,418,SVIZZERA,10018.0,GRANIT XHAKA,5,Shot,"On Target, Blocked, Left, From outside the Penalty Area",2,2t,19,9,19,21,105.00;34.16;0.21,105.00;34.16;0.21,86.85,24.10,90.82,25.96,Shot Against,True
132291,418,SVIZZERA,24663.0,FABIAN RIEDER,5,Shot,"Left, Direct Free Kick, From outside the Penalty Area, Off Target",2,2t,20,37,20,49,105.00;29.42;2.82,105.00;29.42;2.82,80.62,58.44,105.00,29.42,Shot Against,False
132291,1,ITALIA,38196.0,MATEO RETEGUI,5,Shot,"On Target, GK Save, Left, From outside the Penalty Area",2,2t,27,17,27,29,0.00;33.79;0.12,105.00;34.21;0.12,85.61,39.33,102.68,34.40,Pass,True
132291,1,ITALIA,14684.0,GIANLUCA SCAMACCA,5,Shot,"Post, Big Chance, Right, From inside the Penalty Area, Off Target",2,2t,28,32,28,44,0.00;37.66;0.28,105.00;30.34;0.28,101.12,27.70,105.00,30.34,Pass,False
132291,1,ITALIA,16063.0,NICOLO' FAGIOLI,5,Shot,"Right, From outside the Penalty Area, Off Target",2,2t,28,45,28,57,0.00;29.18;3.02,105.00;38.82;3.02,81.73,23.96,105.00,38.82,"Defensive
Action",False
132291,1,ITALIA,14684.0,GIANLUCA SCAMACCA,5,Shot,"Right, From outside the Penalty Area, Off Target",2,2t,30,45,30,57,0.00;30.08;6.50,105.00;37.92;6.50,83.81,35.87,105.00,37.92,Pass,False
132291,418,SVIZZERA,10289.0,REMO FREULER,5,Shot,"Left, From outside the Penalty Area, Off Target",2,2t,33,12,33,24,105.00;35.45;7.50,105.00;35.45;7.50,86.85,33.10,105.00,35.45,Shot Against,False
132291,418,SVIZZERA,16714.0,STEVEN ZUBER,5,Shot,"Left, From inside the Penalty Area, Off Target",2,2t,37,36,37,48,105.00;66.02;0.10,105.00;66.02;0.10,100.71,22.30,105.00,66.02,Shot Against,False
132291,1,ITALIA,7227.0,LORENZO PELLEGRINI,5,Shot,"Right, From outside the Penalty Area, Off Target",2,2t,39,34,39,46,0.00;27.12;5.50,105.00;40.88;5.50,81.31,23.68,105.00,40.88,Pass,False
132291,1,ITALIA,11798.0,FEDERICO CHIESA,5,Shot,"Left, From outside the Penalty Area, Off Target",2,2t,45,44,45,56,0.00;65.55;5.50,105.00;2.45;5.50,90.18,56.09,105.00,2.45,Pass,False
