Player ID,First Name,Last Name,Known Name,Born Date,Shirt Number,Position,Position Detail,Citizenship,Height,Foot,Photo,Module Position,Age
24667,COLE,PALMER,PALMER C.,2002-05-06,24,Midfielder,,England,189.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/PALMER C._24667.png,0,22.2
20918,KALVIN,PHILLIPS,PHILLIPS K.,1995-12-02,16,Midfielder,Defensive Midfield,England,179.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/PHILLIPS K._20918.png,0,28.6
12802,JORDAN,PICKFORD,PICKFORD J.,1994-03-07,1,Goalkeeper,Goalkeeper,England,185.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/PICKFORD J._12802.png,0,30.3
25669,AARON,RAMSDALE,RAMSDALE A.,1998-05-14,13,Goalkeeper,Goalkeeper,England,190.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/RAMSDALE A._25669.png,0,26.1
10468,MARCUS,RASHFORD,RASHFORD M.,1997-10-31,11,Striker,Left Forward,England,185.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/RASHFORD M._10468.png,0,26.7
22931,DECLAN,RICE,RICE D.,1999-01-14,4,Midfielder,Defensive Midfield,England,188.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/RICE D._22931.png,0,25.5
18698,BUKAYO,SAKA,SAKA B.,2001-09-05,7,Striker,Right Winger,England,178.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/SAKA B._18698.png,0,22.8
9879,LUKE,SHAW,SHAW L.,1995-07-12,3,Defender,,England,178.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/SHAW L._9879.png,0,29.0
10024,JOHN,STONES,STONES J.,1994-05-28,5,Defender,Centre-Back,England,188.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/STONES J._10024.png,0,30.1
18218,FIKAYO,TOMORI,TOMORI F.,1997-12-19,0,Defender,Centre-Back,England,185.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/TOMORI F._18218.png,0,26.5
35417,IVAN,TONEY,TONEY I.,1996-03-16,17,Striker,,England,185.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/TONEY I._35417.png,0,28.3
9271,KIERAN,TRIPPIER,TRIPPIER K.,1990-09-19,12,Defender,Right-Back,England,173.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/TRIPPIER K._9271.png,0,33.8
7348,KYLE,WALKER,WALKER K.,1990-05-28,2,Defender,Right-Back,England,178.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/WALKER K._7348.png,0,34.1
26454,OLLIE,WATKINS,WATKINS O.,1995-12-30,19,Striker,Centre-Forward,England,180.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/WATKINS O._26454.png,0,28.5
101718,ADAM,WHARTON,WHARTON A.,2004-02-06,25,Midfielder,,England,182.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/WHARTON A._101718.png,0,20.4
18359,CALLUM,WILSON,WILSON C.,1992-02-27,23,Striker,Centre-Forward,England,180.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/WILSON C._18359.png,0,32.3
6264,FRANCESCO,ACERBI,ACERBI F.,1988-02-10,15,Defender,,Italy,192.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ACERBI F._6264.png,0,36.4
6438,NICOLO',BARELLA,BARELLA N.,1997-02-07,18,Midfielder,Center Midfield,Italy,175.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BARELLA N._6438.png,0,27.4
12940,ALESSANDRO,BASTONI,BASTONI A.,1999-04-13,23,Defender,Centre-Back,Italy,190.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BASTONI A._12940.png,0,25.2
15991,RAOUL,BELLANOVA,BELLANOVA R.,2000-05-17,15,Defender,,Italy,188.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BELLANOVA R._15991.png,0,24.1
6252,DOMENICO,BERARDI,BERARDI D.,1994-08-01,11,Striker,,Italy,183.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BERARDI D._6252.png,0,29.9
6001,CRISTIANO,BIRAGHI,BIRAGHI C.,1992-09-01,4,Defender,Left-Back,Italy,185.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BIRAGHI C._6001.png,0,31.8
6191,GIACOMO,BONAVENTURA,BONAVENTURA G.,1989-08-22,8,Midfielder,,Italy,180.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BONAVENTURA G._6191.png,0,34.9
15985,ALESSANDRO,BUONGIORNO,BUONGIORNO A.,1999-06-06,4,Defender,,Italy,190.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BUONGIORNO A._15985.png,0,25.1
16122,RICCARDO,CALAFIORI,CALAFIORI R.,2002-05-19,5,Defender,,Italy,188.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CALAFIORI_16122.png,0,22.1
21320,ANDREA,CAMBIASO,CAMBIASO A.,2000-02-20,24,Defender,,Italy,182.0,both,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CAMBIASO A._21320.png,0,24.4
16073,MARCO,CARNESECCHI,CARNESECCHI M.,2000-07-01,0,Goalkeeper,,Italy,191.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CARNESECCHI M._16073.png,0,24.0
14235,NICOLO',CASALE,CASALE N.,1998-02-14,0,Defender,Centre-Back,Italy,191.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CASALE N._14235.png,0,26.4
11798,FEDERICO,CHIESA,CHIESA F.,1997-10-25,14,Striker,Left Forward,Italy,175.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CHIESA F._11798.png,0,26.7
20996,ANDREA,COLPANI,COLPANI A.,1999-05-11,0,Midfielder,,Italy,184.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/COLPANI A._20996.png,0,25.1
8131,BRYAN,CRISTANTE,CRISTANTE B.,1995-03-03,16,Midfielder,Defensive Midfield,Italy,186.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/CRISTANTE B._8131.png,0,29.3
6314,MATTEO,DARMIAN,DARMIAN M.,1989-12-02,13,Defender,Right-Back,Italy,183.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DARMIAN M._6314.png,0,34.6
10593,GIOVANNI,DI LORENZO,DI LORENZO G.,1993-08-04,2,Defender,Right-Back,Italy,183.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DI LORENZO G._10593.png,0,30.9
7814,FEDERICO,DIMARCO,DIMARCO F.,1997-11-10,3,Defender,Left-Back,Italy,175.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DIMARCO F._7814.png,0,26.6
8715,GIANLUIGI,DONNARUMMA,DONNARUMMA G.,1999-02-25,1,Goalkeeper,Goalkeeper,Italy,196.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/gianluigi-donnarumma.png,0,25.3
6167,STEPHAN,EL SHAARAWY,EL SHAARAWY S.,1992-10-27,22,Striker,,Italy,178.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/EL SHAARAWY S._6167.png,0,31.7
16063,NICOLO',FAGIOLI,FAGIOLI N.,2001-02-12,21,Midfielder,,Italy,178.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/FAGIOLI N._16063.png,0,23.4
14083,DAVIDE,FRATTESI,FRATTESI D.,1999-09-22,7,Midfielder,Center Midfield,Italy,178.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/FRATTESI D._14083.png,0,24.8
6203,JORGE LUIZ,FRELLO FILHO,JORGINHO,1991-12-20,8,Midfielder,,Italy,178.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/JORGINHO_6203.png,0,32.5
24330,FEDERICO,GATTI,GATTI F.,1998-06-24,6,Defender,,Italy,190.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/GATTI F._24330.png,0,26.0
23584,WILFRIED,GNONTO,GNONTO W.,2003-11-05,20,Striker,Left Forward,Italy,170.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/Wilfried Gnonto.png,0,20.6
14447,MICHAEL,IJEMUAN FOLORUNSHO,FOLORUNSHO M.,1998-02-07,25,Midfielder,,Italy,190.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/FOLORUNSHO M._14447.png,0,26.4
7237,CIRO,IMMOBILE,IMMOBILE C.,1990-02-20,17,Striker,Centre-Forward,Italy,185.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/IMMOBILE C._7237.png,0,34.4
12837,MOISE,KEAN,KEAN M.,2000-02-28,7,Striker,,Italy,183.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/KEAN M._12837.png,0,24.3
10622,MANUEL,LAZZARI,LAZZARI M.,1993-11-29,0,Midfielder,,Italy,174.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/LAZZARI M._10622.png,0,30.6
10917,MANUEL,LOCATELLI,LOCATELLI M.,1998-01-08,5,Midfielder,Defensive Midfield,Italy,185.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/LOCATELLI M._10917.png,0,26.5
16301,LORENZO,LUCCA,LUCCA L.,2000-09-10,0,Striker,,Italy,201.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/LUCCA L._16301.png,0,23.8
8834,GIANLUCA,MANCINI,MANCINI G.,1996-04-17,17,Defender,Centre-Back,Italy,190.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/MANCINI G._8834.png,0,28.2
6336,ALEX,MERET,MERET A.,1997-03-22,26,Goalkeeper,Goalkeeper,Italy,190.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/MERET A._6336.png,0,27.3
10752,RICCARDO,ORSOLINI,ORSOLINI R.,1997-01-24,20,Striker,,Italy,183.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ORSOLINI R._10752.png,0,27.4
7227,LORENZO,PELLEGRINI,PELLEGRINI LO.,1996-06-19,10,Midfielder,Attacking Midfield,Italy,186.0,both,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/PELLEGRINI LO._7227.png,0,28.0
12538,MATTEO,PESSINA,PESSINA M.,1997-04-21,0,Midfielder,Center Midfield,Italy,187.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/PESSINA M._12538.png,0,27.2
5822,MATTEO,POLITANO,POLITANO M.,1993-08-03,7,Striker,Right Winger,Italy,171.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/POLITANO M._5822.png,0,30.9
6770,IVAN,PROVEDEL,PROVEDEL I.,1994-03-17,0,Goalkeeper,Goalkeeper,Italy,194.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/PROVEDEL I._6770.png,0,30.3
19990,GIACOMO,RASPADORI,RASPADORI G.,2000-02-18,11,Striker,Second Striker,Italy,172.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/RASPADORI G._19990.png,0,24.4
38196,MATEO,RETEGUI,RETEGUI M.,1999-04-29,19,Striker,Centre-Forward,Italy,186.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/RETEGUI M._38196.png,0,25.2
16070,SAMUELE,RICCI,RICCI S.,2001-08-21,0,Midfielder,,Italy,181.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/RICCI S._16070.png,0,22.9
6302,ALESSIO,ROMAGNOLI,ROMAGNOLI A.,1995-01-12,0,Defender,Centre-Back,Italy,185.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ROMAGNOLI A._6302.png,0,29.5
23599,GIORGIO,SCALVINI,SCALVINI G.,2003-12-11,15,Defender,Centre-Back,Italy,194.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/SCALVINI G._23599.png,0,20.6
14684,GIANLUCA,SCAMACCA,SCAMACCA G.,1999-01-01,9,Striker,,Italy,195.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/SCAMACCA G._14684.png,0,25.5
6470,LEONARDO,SPINAZZOLA,SPINAZZOLA L.,1993-03-25,4,Defender,Left-Back,Italy,186.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/SPINAZZOLA L._6470.png,0,31.3
14430,SANDRO,TONALI,TONALI S.,2000-05-08,8,Midfielder,Defensive Midfield,Italy,181.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/TONALI S._14430.png,0,24.1
23630,DESTINY,UDOGIE,UDOGIE D.,2002-11-28,6,Defender,,Italy,188.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/UDOGIE D._23630.png,0,21.6
12119,GUGLIELMO,VICARIO,VICARIO G.,1996-10-07,12,Goalkeeper,Goalkeeper,Italy,194.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/VICARIO G._12119.png,0,27.7
8666,MATTIA,ZACCAGNI,ZACCAGNI M.,1995-06-16,20,Striker,Left Forward,Italy,177.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ZACCAGNI M._8666.png,0,29.0
13362,NICOLO',ZANIOLO,ZANIOLO N.,1999-07-02,11,Midfielder,Attacking Midfield,Italy,190.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ZANIOLO N._13362.png,0,25.0
8284,NATHAN,AKE',AKE' N.,1995-02-18,5,Defender,Centre-Back,Netherlands,180.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/AKE' N._8284.png,0,29.4
7374,STEVEN,BERGHUIS,BERGHUIS S.,1991-12-19,0,Midfielder,Attacking Midfield,Netherlands,182.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BERGHUIS S._7374.png,0,32.5
13858,STEVEN,BERGWIJN,BERGWIJN S.,1997-10-08,25,Striker,,Netherlands,178.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BERGWIJN S._13858.png,0,26.7
25640,JUSTIN,BIJLOW,BIJLOW J.,1998-01-22,13,Goalkeeper,,Netherlands,188.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BIJLOW J._25640.png,0,26.4
7313,DALEY,BLIND,BLIND D.,1990-03-09,17,Defender,Left-Back,Netherlands,180.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BLIND D._7313.png,0,34.3
24660,BRIAN,BROBBEY,BROBBEY B.,2002-02-01,19,Striker,,Netherlands,180.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BROBBEY B._24660.png,0,22.4
13718,FRENKIE,DE JONG,DE JONG F.,1997-05-12,0,Midfielder,Center Midfield,Netherlands,181.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DE JONG F._13718.png,0,27.1
13574,MATTHIJS,DE LIGT,DE LIGT M.,1999-08-12,3,Defender,Centre-Back,Netherlands,189.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DE LIGT M._13574.png,0,24.9
8630,MARTEN,DE ROON,DE ROON M.,1991-03-29,0,Midfielder,Defensive Midfield,Netherlands,185.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DE ROON M._8630.png,0,33.3
6149,STEFAN,DE VRIJ,DE VRIJ S.,1992-02-05,6,Defender,Centre-Back,Netherlands,189.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DE VRIJ S._6149.png,0,32.4
10420,MEMPHIS,DEPAY,DEPAY M.,1994-02-13,10,Striker,,Netherlands,178.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DEPAY M._10420.png,0,30.4
17370,DENZEL,DUMFRIES,DUMFRIES D.,1996-04-18,22,Midfielder,Right Midfield,Netherlands,188.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DUMFRIES D._17370.png,0,28.2
32694,MARK,FLEKKEN,FLEKKEN M.,1993-06-13,23,Goalkeeper,Goalkeeper,Netherlands,195.0,both,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/FLEKKEN M._32694.png,0,31.1
24807,JEREMIE,FRIMPONG,FRIMPONG J.,2000-12-10,12,Striker,,Netherlands,171.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/FRIMPONG J._24807.png,0,23.6
17859,CODY,GAKPO,GAKPO C.,1999-05-07,11,Striker,Left Forward,Netherlands,193.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/GAKPO C._17859.png,0,25.2
22769,LUTSHAREL,GEERTRUIDA,GEERTRUIDA L.,2000-07-18,2,Defender,Right-Back,Netherlands,184.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/GEERTRUIDA L._22769.png,0,24.0
23416,RYAN,GRAVENBERCH,GRAVENBERCH R.,2002-05-16,26,Midfielder,,Netherlands,190.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/GRAVENBERCH R._23416.png,0,22.1
36852,QUILINDSCHY,HARTMAN,HARTMAN Q.,2001-11-14,0,Defender,Left-Back,Netherlands,183.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/HARTMAN Q._36852.png,0,22.6
14256,TEUN,KOOPMEINERS,KOOPMEINERS T.,1998-02-28,0,Midfielder,Defensive Midfield,Netherlands,184.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/KOOPMEINERS T._14256.png,0,26.3
21434,NOA,LANG,LANG N.,1999-06-17,0,Striker,Left Forward,Netherlands,170.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/LANG N._21434.png,0,25.0
28338,IAN,MAATSEN,MAATSEN I.,2002-03-10,20,Defender,Left-Back,Netherlands,167.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/MAATSEN I._28338.png,0,22.3
17372,DONYELL,MALEN,MALEN D.,1999-01-19,18,Striker,Right Winger,Netherlands,176.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/MALEN D._17372.png,0,25.4
16437,ANDRIES,NOPPERT,NOPPERT A.,1994-04-07,0,Goalkeeper,Goalkeeper,Netherlands,203.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/NOPPERT A._16437.png,0,30.2
24902,TIJJANI,REIJNDERS,REIJNDERS T.,1998-07-29,14,Midfielder,Center Midfield,Netherlands,185.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/REIJNDERS T._24902.png,0,25.9
20888,JERDY,SCHOUTEN,SCHOUTEN J.,1997-01-12,24,Midfielder,,Netherlands,185.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/SCHOUTEN J._20888.png,0,27.5
36670,XAVI,SIMONS,SIMONS X.,2003-04-21,7,Striker,Right Winger,Netherlands,179.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/SIMONS X._36670.png,0,21.2
28334,MICKY,VAN DE VEN,VAN DE VEN M.,2001-04-19,15,Defender,Centre-Back,Netherlands,193.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/VAN DE VEN M._28334.png,0,23.2
8564,VIRGIL,VAN DIJK,VAN DIJK V.,1991-07-08,4,Defender,Centre-Back,Netherlands,195.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/VAN DIJK V._8564.png,0,33.0
32408,JOEY,VEERMAN,VEERMAN J.,1998-11-19,16,Midfielder,Center Midfield,Netherlands,185.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/VEERMAN J._32408.png,0,25.6
28329,BART,VERBRUGGEN,VERBRUGGEN B.,2002-08-18,1,Goalkeeper,Goalkeeper,Netherlands,194.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/VERBRUGGEN B._28329.png,0,21.9
14245,WOUT,WEGHORST,WEGHORST W.,1992-08-07,9,Striker,Centre-Forward,Netherlands,197.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/WEGHORST W._14245.png,0,31.9
36854,MATS,WIEFFER,WIEFFER M.,1999-11-16,0,Midfielder,Defensive Midfield,Netherlands,188.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/WIEFFER M._36854.png,0,24.6
7314,GEORGINIO,WIJNALDUM,WIJNALDUM G.,1990-11-11,8,Midfielder,,Netherlands,175.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/WIJNALDUM G._7314.png,0,33.6
23032,JOSHUA,ZIRKZEE,ZIRKZEE J.,2001-05-22,21,Striker,,Netherlands,193.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ZIRKZEE J._23032.png,0,23.1
13395,JAN,BEDNAREK,BEDNAREK J.,1996-04-12,5,Defender,,Poland,189.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BEDNAREK J._13395.png,0,28.2
9280,BARTOSZ,BERESZYNSKI,BERESZYNSKI B.,1992-07-12,18,Defender,,Poland,183.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BERESZYNSKI B._9280.png,0,32.0
14193,PAWEL PIOTR,BOCHNIEWICZ,BOCHNIEWICZ P.,1996-01-30,0,Defender,,Poland,194.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BOCHNIEWICZ P._14193.png,0,28.4
13401,ADAM,BUKSA,BUKSA A.,1996-07-12,16,Striker,,Poland,191.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BUKSA A._13401.png,0,28.0
23528,MARCIN,BULKA,BULKA M.,1999-10-04,22,Goalkeeper,,Poland,199.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/BULKA M._23528.png,0,24.7
13396,PAWEL,DAWIDOWICZ,DAWIDOWICZ P.,1995-05-20,3,Defender,,Poland,189.0,both,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DAWIDOWICZ P._13396.png,0,29.1
20276,PATRYK,DZICZEK,DZICZEK P.,1998-03-25,15,Midfielder,,Poland,,,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/DZICZEK P._20276.png,0,26.3
13402,PRZEMYSLAW,FRANKOWSKI,FRANKOWSKI P.,1995-04-12,19,Defender,,Poland,175.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/FRANKOWSKI P._13402.png,0,29.2
10121,KAMIL,GROSICKI,GROSICKI K.,1988-06-08,11,Midfielder,,Poland,180.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/GROSICKI K._10121.png,0,36.1
33602,JAKUB,KALUZINSKI,KALUZINSKI J.,2002-10-31,6,Midfielder,,Poland,184.0,both,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/KALUZINSKI J._33602.png,0,21.7
36650,JAKUB,KAMINSKI,KAMINSKI J.,2002-06-05,0,Striker,,Poland,179.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/KAMINSKI J._36650.png,0,22.1
9583,TOMASZ,KEDZIORA,KEDZIORA T.,1994-06-11,0,Defender,,Poland,184.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/KEDZIORA T._9583.png,0,30.1
27368,JAKUB,KIWIOR,KIWIOR J.,2000-02-15,14,Defender,,Poland,189.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/KIWIOR J._27368.png,0,24.4
7449,ROBERT,LEWANDOWSKI,LEWANDOWSKI R.,1988-08-21,9,Striker,,Poland,185.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/LEWANDOWSKI R._7449.png,0,35.9
33604,FILIP,MARCHWINSKI,MARCHWINSKI F.,2002-01-10,0,Midfielder,,Poland,,,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/MARCHWINSKI F._33604.png,0,22.5
7900,ARKADIUSZ,MILIK,MILIK A.,1994-02-28,7,Striker,,Poland,186.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/MILIK A._7900.png,0,30.3
23936,JAKUB,MODER,MODER J.,1999-04-07,8,Midfielder,,Poland,191.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/MODER J._23936.png,0,25.2
26541,PATRYK,PEDA,PEDA P.,2002-04-16,0,Defender,,Poland,190.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/PEDA_P_26541.png,0,22.2
13404,KRZYSZTOF,PIATEK,PIATEK K.,1995-07-01,23,Striker,,Poland,183.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/PIATEK K._13404.png,0,29.0
20278,JAKUB,PIOTROWSKI,PIOTROWSKI J.,1997-10-04,6,Midfielder,,Poland,188.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/PIOTROWSKI J._20278.png,0,26.7
26375,TYMOTEUSZ,PUCHACZ,PUCHACZ T.,1999-01-23,15,Defender,,Poland,180.0,left,,0,25.4
59743,TARAS WIKTOROWYCZ,ROMANCZUK,ROMANCZUK T.,1991-11-14,13,Midfielder,,Poland,186.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ROMANCZUK T._59743.png,0,32.6
5825,BARTOSZ,SALAMON,SALAMON B.,1991-05-01,2,Defender,,Poland,,,,0,33.2
36651,MICHAL,SKORAS,SKORAS M.,2000-02-15,25,Striker,,Poland,172.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/SKORAS M._36651.png,0,24.4
6966,LUKASZ,SKORUPSKI,SKORUPSKI L.,1991-05-05,12,Goalkeeper,,Poland,188.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/SKORUPSKI L._6966.png,0,33.2
29439,BARTOSZ PIOTR,SLISZ,SLISZ B.,1999-03-29,24,Midfielder,,Poland,179.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/SLISZ B._29439.png,0,25.3
20285,KAROL,SWIDERSKI,SWIDERSKI K.,1997-01-23,7,Striker,,Poland,184.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/SWIDERSKI K._20285.png,0,27.4
7968,WOJCIECH,SZCZESNY,SZCZESNY W.,1990-04-18,1,Goalkeeper,,Poland,196.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/SZCZESNY W._7968.png,0,34.2
16965,DAMIAN,SZYMANSKI,SZYMANSKI D.,1995-06-16,17,Midfielder,,Poland,185.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/SZYMANSKI D._16965.png,0,29.0
20280,SEBASTIAN,SZYMANSKI,SZYMANSKI S.,1999-05-10,20,Midfielder,,Poland,174.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/SZYMANSKI S._20280.png,0,25.1
26263,KACPER,URBANSKI,URBANSKI K.,2004-09-07,26,Midfielder,,Poland,183.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/URBANSKI K._26263.png,0,19.8
20916,SEBASTIAN,WALUKIEWICZ,WALUKIEWICZ S.,2000-04-05,4,Defender,,Poland,188.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/WALUKIEWICZ S._20916.png,0,24.2
